レースキー,開催日,競輪場,レース番号,車番,登録番号,着順,結果ステータス,3連単組番,3連単払戻,人気,払戻分類,is_20000_plus,is_50000_plus
20260713_佐世保_10R,20260713,佐世保,10,6,014512,,NORMAL,2-6-4,87790,(160),50000_PLUS,1,1
20260713_佐世保_10R,20260713,佐世保,10,4,015201,,NORMAL,2-6-4,87790,(160),50000_PLUS,1,1
20260713_佐世保_10R,20260713,佐世保,10,7,014574,,NORMAL,2-6-4,87790,(160),50000_PLUS,1,1
20260713_佐世保_10R,20260713,佐世保,10,5,015541,,NORMAL,2-6-4,87790,(160),50000_PLUS,1,1
20260713_佐世保_10R,20260713,佐世保,10,1,014327,,NORMAL,2-6-4,87790,(160),50000_PLUS,1,1
20260713_佐世保_10R,20260713,佐世保,10,3,015458,,NORMAL,2-6-4,87790,(160),50000_PLUS,1,1
20260713_佐世保_11R,20260713,佐世保,11,7,015296,,NORMAL,7-6-3,33500,(68),20000_TO_49999,1,0
20260713_佐世保_11R,20260713,佐世保,11,6,015113,,NORMAL,7-6-3,33500,(68),20000_TO_49999,1,0
20260713_佐世保_11R,20260713,佐世保,11,3,013862,,NORMAL,7-6-3,33500,(68),20000_TO_49999,1,0
20260713_佐世保_11R,20260713,佐世保,11,1,014262,,NORMAL,7-6-3,33500,(68),20000_TO_49999,1,0
20260713_佐世保_11R,20260713,佐世保,11,5,015171,,NORMAL,7-6-3,33500,(68),20000_TO_49999,1,0
20260713_佐世保_11R,20260713,佐世保,11,2,014051,,NORMAL,7-6-3,33500,(68),20000_TO_49999,1,0
20260713_佐世保_11R,20260713,佐世保,11,4,015386,,NORMAL,7-6-3,33500,(68),20000_TO_49999,1,0
20260713_佐世保_12R,20260713,佐世保,12,4,014554,,NORMAL,4-7-2,12340,(42),10000_TO_19999,0,0
20260713_佐世保_12R,20260713,佐世保,12,7,014940,,NORMAL,4-7-2,12340,(42),10000_TO_19999,0,0
20260713_佐世保_12R,20260713,佐世保,12,2,013637,,NORMAL,4-7-2,12340,(42),10000_TO_19999,0,0
20260713_佐世保_12R,20260713,佐世保,12,1,014358,,NORMAL,4-7-2,12340,(42),10000_TO_19999,0,0
20260713_佐世保_12R,20260713,佐世保,12,5,014020,,NORMAL,4-7-2,12340,(42),10000_TO_19999,0,0
20260713_佐世保_12R,20260713,佐世保,12,3,015473,,NORMAL,4-7-2,12340,(42),10000_TO_19999,0,0
20260713_佐世保_12R,20260713,佐世保,12,6,014956,,NORMAL,4-7-2,12340,(42),10000_TO_19999,0,0
20260713_京王閣_1R,20260713,京王閣,1,4,015997,,NORMAL,4-3-2,7880,(21),UNDER_10000,0,0
20260713_京王閣_1R,20260713,京王閣,1,3,014810,,NORMAL,4-3-2,7880,(21),UNDER_10000,0,0
20260713_京王閣_1R,20260713,京王閣,1,2,014496,,NORMAL,4-3-2,7880,(21),UNDER_10000,0,0
20260713_京王閣_1R,20260713,京王閣,1,7,013454,,NORMAL,4-3-2,7880,(21),UNDER_10000,0,0
20260713_京王閣_1R,20260713,京王閣,1,1,014093,,NORMAL,4-3-2,7880,(21),UNDER_10000,0,0
20260713_京王閣_1R,20260713,京王閣,1,5,013324,,NORMAL,4-3-2,7880,(21),UNDER_10000,0,0
20260713_京王閣_1R,20260713,京王閣,1,6,012883,,NORMAL,4-3-2,7880,(21),UNDER_10000,0,0
20260713_京王閣_2R,20260713,京王閣,2,7,015965,,NORMAL,7-1-4,1520,(3),UNDER_10000,0,0
20260713_京王閣_2R,20260713,京王閣,2,1,014158,,NORMAL,7-1-4,1520,(3),UNDER_10000,0,0
20260713_京王閣_2R,20260713,京王閣,2,4,013255,,NORMAL,7-1-4,1520,(3),UNDER_10000,0,0
20260713_京王閣_2R,20260713,京王閣,2,5,013470,,NORMAL,7-1-4,1520,(3),UNDER_10000,0,0
20260713_京王閣_2R,20260713,京王閣,2,2,015177,,NORMAL,7-1-4,1520,(3),UNDER_10000,0,0
20260713_京王閣_2R,20260713,京王閣,2,6,013781,,NORMAL,7-1-4,1520,(3),UNDER_10000,0,0
20260713_京王閣_2R,20260713,京王閣,2,3,015708,,NORMAL,7-1-4,1520,(3),UNDER_10000,0,0
20260713_京王閣_3R,20260713,京王閣,3,3,014434,,NORMAL,3-2-5,1580,(5),UNDER_10000,0,0
20260713_京王閣_3R,20260713,京王閣,3,2,015874,,NORMAL,3-2-5,1580,(5),UNDER_10000,0,0
20260713_京王閣_3R,20260713,京王閣,3,5,012005,,NORMAL,3-2-5,1580,(5),UNDER_10000,0,0
20260713_京王閣_3R,20260713,京王閣,3,6,015425,,NORMAL,3-2-5,1580,(5),UNDER_10000,0,0
20260713_京王閣_3R,20260713,京王閣,3,7,013678,,NORMAL,3-2-5,1580,(5),UNDER_10000,0,0
20260713_京王閣_3R,20260713,京王閣,3,1,011712,,NORMAL,3-2-5,1580,(5),UNDER_10000,0,0
20260713_京王閣_3R,20260713,京王閣,3,4,015998,,NORMAL,3-2-5,1580,(5),UNDER_10000,0,0
20260713_京王閣_4R,20260713,京王閣,4,2,015975,,NORMAL,2-5-4,6790,(18),UNDER_10000,0,0
20260713_京王閣_4R,20260713,京王閣,4,5,013998,,NORMAL,2-5-4,6790,(18),UNDER_10000,0,0
20260713_京王閣_4R,20260713,京王閣,4,4,014516,,NORMAL,2-5-4,6790,(18),UNDER_10000,0,0
20260713_京王閣_4R,20260713,京王閣,4,1,014829,,NORMAL,2-5-4,6790,(18),UNDER_10000,0,0
20260713_京王閣_4R,20260713,京王閣,4,3,012287,,NORMAL,2-5-4,6790,(18),UNDER_10000,0,0
20260713_京王閣_4R,20260713,京王閣,4,7,014429,,NORMAL,2-5-4,6790,(18),UNDER_10000,0,0
20260713_京王閣_4R,20260713,京王閣,4,6,013244,,NORMAL,2-5-4,6790,(18),UNDER_10000,0,0
20260713_京王閣_5R,20260713,京王閣,5,1,015189,,NORMAL,1-6-5,3230,(9),UNDER_10000,0,0
20260713_京王閣_5R,20260713,京王閣,5,6,013580,,NORMAL,1-6-5,3230,(9),UNDER_10000,0,0
20260713_京王閣_5R,20260713,京王閣,5,5,014674,,NORMAL,1-6-5,3230,(9),UNDER_10000,0,0
20260713_京王閣_5R,20260713,京王閣,5,4,013041,,NORMAL,1-6-5,3230,(9),UNDER_10000,0,0
20260713_京王閣_5R,20260713,京王閣,5,2,015526,,NORMAL,1-6-5,3230,(9),UNDER_10000,0,0
20260713_京王閣_5R,20260713,京王閣,5,3,014302,,NORMAL,1-6-5,3230,(9),UNDER_10000,0,0
20260713_京王閣_5R,20260713,京王閣,5,7,014753,,NORMAL,1-6-5,3230,(9),UNDER_10000,0,0
20260713_京王閣_6R,20260713,京王閣,6,1,015811,,NORMAL,1-6-3,2220,(6),UNDER_10000,0,0
20260713_京王閣_6R,20260713,京王閣,6,6,015880,,NORMAL,1-6-3,2220,(6),UNDER_10000,0,0
20260713_京王閣_6R,20260713,京王閣,6,3,012679,,NORMAL,1-6-3,2220,(6),UNDER_10000,0,0
20260713_京王閣_6R,20260713,京王閣,6,2,013308,,NORMAL,1-6-3,2220,(6),UNDER_10000,0,0
20260713_京王閣_6R,20260713,京王閣,6,7,014520,,NORMAL,1-6-3,2220,(6),UNDER_10000,0,0
20260713_京王閣_6R,20260713,京王閣,6,5,014347,,NORMAL,1-6-3,2220,(6),UNDER_10000,0,0
20260713_京王閣_6R,20260713,京王閣,6,4,012336,,NORMAL,1-6-3,2220,(6),UNDER_10000,0,0
20260713_京王閣_7R,20260713,京王閣,7,2,013311,,NORMAL,2-3-4,6180,(19),UNDER_10000,0,0
20260713_京王閣_7R,20260713,京王閣,7,3,015159,,NORMAL,2-3-4,6180,(19),UNDER_10000,0,0
20260713_京王閣_7R,20260713,京王閣,7,4,014354,,NORMAL,2-3-4,6180,(19),UNDER_10000,0,0
20260713_京王閣_7R,20260713,京王閣,7,1,015350,,NORMAL,2-3-4,6180,(19),UNDER_10000,0,0
20260713_京王閣_7R,20260713,京王閣,7,6,013925,,NORMAL,2-3-4,6180,(19),UNDER_10000,0,0
20260713_京王閣_7R,20260713,京王閣,7,7,015112,,NORMAL,2-3-4,6180,(19),UNDER_10000,0,0
20260713_京王閣_7R,20260713,京王閣,7,5,013333,,NORMAL,2-3-4,6180,(19),UNDER_10000,0,0
20260713_京王閣_8R,20260713,京王閣,8,2,013555,,NORMAL,2-1-3,1280,(3),UNDER_10000,0,0
20260713_京王閣_8R,20260713,京王閣,8,1,015796,,NORMAL,2-1-3,1280,(3),UNDER_10000,0,0
20260713_京王閣_8R,20260713,京王閣,8,3,013482,,NORMAL,2-1-3,1280,(3),UNDER_10000,0,0
20260713_京王閣_8R,20260713,京王閣,8,5,014220,,NORMAL,2-1-3,1280,(3),UNDER_10000,0,0
20260713_京王閣_8R,20260713,京王閣,8,4,014087,,NORMAL,2-1-3,1280,(3),UNDER_10000,0,0
20260713_京王閣_8R,20260713,京王閣,8,7,013629,,NORMAL,2-1-3,1280,(3),UNDER_10000,0,0
20260713_京王閣_8R,20260713,京王閣,8,6,015456,,NORMAL,2-1-3,1280,(3),UNDER_10000,0,0
20260713_京王閣_9R,20260713,京王閣,9,7,015809,,NORMAL,7-1-2,4340,(13),UNDER_10000,0,0
20260713_京王閣_9R,20260713,京王閣,9,1,015365,,NORMAL,7-1-2,4340,(13),UNDER_10000,0,0
20260713_京王閣_9R,20260713,京王閣,9,2,014378,,NORMAL,7-1-2,4340,(13),UNDER_10000,0,0
20260713_京王閣_9R,20260713,京王閣,9,3,014527,,NORMAL,7-1-2,4340,(13),UNDER_10000,0,0
20260713_京王閣_9R,20260713,京王閣,9,5,015689,,NORMAL,7-1-2,4340,(13),UNDER_10000,0,0
20260713_京王閣_9R,20260713,京王閣,9,4,012785,,NORMAL,7-1-2,4340,(13),UNDER_10000,0,0
20260713_京王閣_9R,20260713,京王閣,9,6,014510,,NORMAL,7-1-2,4340,(13),UNDER_10000,0,0
20260713_岸和田_1R,20260713,岸和田,1,7,015720,,NORMAL,7-1-3,1420,(3),UNDER_10000,0,0
20260713_岸和田_1R,20260713,岸和田,1,1,011622,,NORMAL,7-1-3,1420,(3),UNDER_10000,0,0
20260713_岸和田_1R,20260713,岸和田,1,3,014289,,NORMAL,7-1-3,1420,(3),UNDER_10000,0,0
20260713_岸和田_1R,20260713,岸和田,1,5,012530,,NORMAL,7-1-3,1420,(3),UNDER_10000,0,0
20260713_岸和田_1R,20260713,岸和田,1,2,015188,,NORMAL,7-1-3,1420,(3),UNDER_10000,0,0
20260713_岸和田_1R,20260713,岸和田,1,6,014365,,NORMAL,7-1-3,1420,(3),UNDER_10000,0,0
20260713_岸和田_1R,20260713,岸和田,1,4,014064,,NORMAL,7-1-3,1420,(3),UNDER_10000,0,0
20260713_岸和田_2R,20260713,岸和田,2,4,015190,,NORMAL,4-5-7,6080,(18),UNDER_10000,0,0
20260713_岸和田_2R,20260713,岸和田,2,5,015983,,NORMAL,4-5-7,6080,(18),UNDER_10000,0,0
20260713_岸和田_2R,20260713,岸和田,2,7,013796,,NORMAL,4-5-7,6080,(18),UNDER_10000,0,0
20260713_岸和田_2R,20260713,岸和田,2,1,015105,,NORMAL,4-5-7,6080,(18),UNDER_10000,0,0
20260713_岸和田_2R,20260713,岸和田,2,6,013861,,NORMAL,4-5-7,6080,(18),UNDER_10000,0,0
20260713_岸和田_2R,20260713,岸和田,2,2,012671,,NORMAL,4-5-7,6080,(18),UNDER_10000,0,0
20260713_岸和田_2R,20260713,岸和田,2,3,014738,,NORMAL,4-5-7,6080,(18),UNDER_10000,0,0
20260713_岸和田_3R,20260713,岸和田,3,3,015964,,NORMAL,3-7-5,310,(1),UNDER_10000,0,0
20260713_岸和田_3R,20260713,岸和田,3,7,012439,,NORMAL,3-7-5,310,(1),UNDER_10000,0,0
20260713_岸和田_3R,20260713,岸和田,3,5,012656,,NORMAL,3-7-5,310,(1),UNDER_10000,0,0
20260713_岸和田_3R,20260713,岸和田,3,6,014667,,NORMAL,3-7-5,310,(1),UNDER_10000,0,0
20260713_岸和田_3R,20260713,岸和田,3,2,015355,,NORMAL,3-7-5,310,(1),UNDER_10000,0,0
20260713_岸和田_3R,20260713,岸和田,3,4,012893,,NORMAL,3-7-5,310,(1),UNDER_10000,0,0
20260713_岸和田_3R,20260713,岸和田,3,1,011346,,NORMAL,3-7-5,310,(1),UNDER_10000,0,0
20260713_岸和田_4R,20260713,岸和田,4,4,016001,,NORMAL,4-3-6,1870,(4),UNDER_10000,0,0
20260713_岸和田_4R,20260713,岸和田,4,3,014202,,NORMAL,4-3-6,1870,(4),UNDER_10000,0,0
20260713_岸和田_4R,20260713,岸和田,4,6,014430,,NORMAL,4-3-6,1870,(4),UNDER_10000,0,0
20260713_岸和田_4R,20260713,岸和田,4,1,013206,,NORMAL,4-3-6,1870,(4),UNDER_10000,0,0
20260713_岸和田_4R,20260713,岸和田,4,7,013788,,NORMAL,4-3-6,1870,(4),UNDER_10000,0,0
20260713_岸和田_4R,20260713,岸和田,4,2,013320,,NORMAL,4-3-6,1870,(4),UNDER_10000,0,0
20260713_岸和田_4R,20260713,岸和田,4,5,011792,,NORMAL,4-3-6,1870,(4),UNDER_10000,0,0
20260713_岸和田_5R,20260713,岸和田,5,5,015765,,NORMAL,5-1-2,480,(1),UNDER_10000,0,0
20260713_岸和田_5R,20260713,岸和田,5,1,015666,,NORMAL,5-1-2,480,(1),UNDER_10000,0,0
20260713_岸和田_5R,20260713,岸和田,5,2,015408,,NORMAL,5-1-2,480,(1),UNDER_10000,0,0
20260713_岸和田_5R,20260713,岸和田,5,6,015399,,NORMAL,5-1-2,480,(1),UNDER_10000,0,0
20260713_岸和田_5R,20260713,岸和田,5,7,015957,,NORMAL,5-1-2,480,(1),UNDER_10000,0,0
20260713_岸和田_5R,20260713,岸和田,5,3,014925,,NORMAL,5-1-2,480,(1),UNDER_10000,0,0
20260713_岸和田_5R,20260713,岸和田,5,4,015145,,NORMAL,5-1-2,480,(1),UNDER_10000,0,0
20260713_岸和田_6R,20260713,岸和田,6,4,015769,,NORMAL,4-1-6,3750,(12),UNDER_10000,0,0
20260713_岸和田_6R,20260713,岸和田,6,1,015027,,NORMAL,4-1-6,3750,(12),UNDER_10000,0,0
20260713_岸和田_6R,20260713,岸和田,6,6,015940,,NORMAL,4-1-6,3750,(12),UNDER_10000,0,0
20260713_岸和田_6R,20260713,岸和田,6,7,015485,,NORMAL,4-1-6,3750,(12),UNDER_10000,0,0
20260713_岸和田_6R,20260713,岸和田,6,2,015316,,NORMAL,4-1-6,3750,(12),UNDER_10000,0,0
20260713_岸和田_6R,20260713,岸和田,6,3,016038,,NORMAL,4-1-6,3750,(12),UNDER_10000,0,0
20260713_岸和田_6R,20260713,岸和田,6,5,015585,,NORMAL,4-1-6,3750,(12),UNDER_10000,0,0
20260713_岸和田_7R,20260713,岸和田,7,2,015705,,NORMAL,2-1-5,21490,(57),20000_TO_49999,1,0
20260713_岸和田_7R,20260713,岸和田,7,1,014402,,NORMAL,2-1-5,21490,(57),20000_TO_49999,1,0
20260713_岸和田_7R,20260713,岸和田,7,5,014859,,NORMAL,2-1-5,21490,(57),20000_TO_49999,1,0
20260713_岸和田_7R,20260713,岸和田,7,3,014003,,NORMAL,2-1-5,21490,(57),20000_TO_49999,1,0
20260713_岸和田_7R,20260713,岸和田,7,4,014598,,NORMAL,2-1-5,21490,(57),20000_TO_49999,1,0
20260713_岸和田_7R,20260713,岸和田,7,7,012960,,NORMAL,2-1-5,21490,(57),20000_TO_49999,1,0
20260713_岸和田_7R,20260713,岸和田,7,6,015910,,NORMAL,2-1-5,21490,(57),20000_TO_49999,1,0
20260713_岸和田_8R,20260713,岸和田,8,3,014161,,NORMAL,3-4-6,1010,(1),UNDER_10000,0,0
20260713_岸和田_8R,20260713,岸和田,8,4,015783,,NORMAL,3-4-6,1010,(1),UNDER_10000,0,0
20260713_岸和田_8R,20260713,岸和田,8,6,013857,,NORMAL,3-4-6,1010,(1),UNDER_10000,0,0
20260713_岸和田_8R,20260713,岸和田,8,1,014734,,NORMAL,3-4-6,1010,(1),UNDER_10000,0,0
20260713_岸和田_8R,20260713,岸和田,8,5,014223,,NORMAL,3-4-6,1010,(1),UNDER_10000,0,0
20260713_岸和田_8R,20260713,岸和田,8,2,013042,,NORMAL,3-4-6,1010,(1),UNDER_10000,0,0
20260713_岸和田_8R,20260713,岸和田,8,7,015455,,NORMAL,3-4-6,1010,(1),UNDER_10000,0,0
20260713_岸和田_9R,20260713,岸和田,9,3,015338,,NORMAL,3-4-6,1000,(2),UNDER_10000,0,0
20260713_岸和田_9R,20260713,岸和田,9,4,014230,,NORMAL,3-4-6,1000,(2),UNDER_10000,0,0
20260713_岸和田_9R,20260713,岸和田,9,6,014012,,NORMAL,3-4-6,1000,(2),UNDER_10000,0,0
20260713_岸和田_9R,20260713,岸和田,9,7,015635,,NORMAL,3-4-6,1000,(2),UNDER_10000,0,0
20260713_岸和田_9R,20260713,岸和田,9,1,015234,,NORMAL,3-4-6,1000,(2),UNDER_10000,0,0
20260713_岸和田_9R,20260713,岸和田,9,5,012823,,NORMAL,3-4-6,1000,(2),UNDER_10000,0,0
20260713_岸和田_9R,20260713,岸和田,9,2,013575,,NORMAL,3-4-6,1000,(2),UNDER_10000,0,0
20260713_岸和田_10R,20260713,岸和田,10,3,014528,,NORMAL,3-5-2,2440,(8),UNDER_10000,0,0
20260713_岸和田_10R,20260713,岸和田,10,5,015594,,NORMAL,3-5-2,2440,(8),UNDER_10000,0,0
20260713_岸和田_10R,20260713,岸和田,10,2,015623,,NORMAL,3-5-2,2440,(8),UNDER_10000,0,0
20260713_岸和田_10R,20260713,岸和田,10,4,013761,,NORMAL,3-5-2,2440,(8),UNDER_10000,0,0
20260713_岸和田_10R,20260713,岸和田,10,7,011907,,NORMAL,3-5-2,2440,(8),UNDER_10000,0,0
20260713_岸和田_10R,20260713,岸和田,10,1,014438,,NORMAL,3-5-2,2440,(8),UNDER_10000,0,0
20260713_岸和田_10R,20260713,岸和田,10,6,014713,,NORMAL,3-5-2,2440,(8),UNDER_10000,0,0
20260713_岸和田_11R,20260713,岸和田,11,6,014570,,NORMAL,6-2-5,37410,(94),20000_TO_49999,1,0
20260713_岸和田_11R,20260713,岸和田,11,2,015508,,NORMAL,6-2-5,37410,(94),20000_TO_49999,1,0
20260713_岸和田_11R,20260713,岸和田,11,5,014807,,NORMAL,6-2-5,37410,(94),20000_TO_49999,1,0
20260713_岸和田_11R,20260713,岸和田,11,1,013483,,NORMAL,6-2-5,37410,(94),20000_TO_49999,1,0
20260713_岸和田_11R,20260713,岸和田,11,3,015254,,NORMAL,6-2-5,37410,(94),20000_TO_49999,1,0
20260713_岸和田_11R,20260713,岸和田,11,4,014460,,NORMAL,6-2-5,37410,(94),20000_TO_49999,1,0
20260713_岸和田_11R,20260713,岸和田,11,7,015460,,NORMAL,6-2-5,37410,(94),20000_TO_49999,1,0
20260713_広島_1R,20260713,広島,1,2,015406,,NORMAL,2-1-5,2990,(9),UNDER_10000,0,0
20260713_広島_1R,20260713,広島,1,1,015308,,NORMAL,2-1-5,2990,(9),UNDER_10000,0,0
20260713_広島_1R,20260713,広島,1,5,014910,,NORMAL,2-1-5,2990,(9),UNDER_10000,0,0
20260713_広島_1R,20260713,広島,1,3,015669,,NORMAL,2-1-5,2990,(9),UNDER_10000,0,0
20260713_広島_1R,20260713,広島,1,6,015776,,NORMAL,2-1-5,2990,(9),UNDER_10000,0,0
20260713_広島_1R,20260713,広島,1,4,015762,,NORMAL,2-1-5,2990,(9),UNDER_10000,0,0
20260713_広島_1R,20260713,広島,1,7,015489,,NORMAL,2-1-5,2990,(9),UNDER_10000,0,0
20260713_広島_2R,20260713,広島,2,1,015080,,NORMAL,1-4-6,11890,(20),10000_TO_19999,0,0
20260713_広島_2R,20260713,広島,2,4,015321,,NORMAL,1-4-6,11890,(20),10000_TO_19999,0,0
20260713_広島_2R,20260713,広島,2,6,015496,,NORMAL,1-4-6,11890,(20),10000_TO_19999,0,0
20260713_広島_2R,20260713,広島,2,2,015020,,NORMAL,1-4-6,11890,(20),10000_TO_19999,0,0
20260713_広島_2R,20260713,広島,2,3,015394,,NORMAL,1-4-6,11890,(20),10000_TO_19999,0,0
20260713_広島_2R,20260713,広島,2,5,015490,,NORMAL,1-4-6,11890,(20),10000_TO_19999,0,0
20260713_広島_2R,20260713,広島,2,7,015757,,NORMAL,1-4-6,11890,(20),10000_TO_19999,0,0
20260713_広島_3R,20260713,広島,3,1,013058,,NORMAL,1-4-6,260,(1),UNDER_10000,0,0
20260713_広島_3R,20260713,広島,3,4,015920,,NORMAL,1-4-6,260,(1),UNDER_10000,0,0
20260713_広島_3R,20260713,広島,3,6,012466,,NORMAL,1-4-6,260,(1),UNDER_10000,0,0
20260713_広島_3R,20260713,広島,3,5,013594,,NORMAL,1-4-6,260,(1),UNDER_10000,0,0
20260713_広島_3R,20260713,広島,3,2,012326,,NORMAL,1-4-6,260,(1),UNDER_10000,0,0
20260713_広島_3R,20260713,広島,3,7,014891,,NORMAL,1-4-6,260,(1),UNDER_10000,0,0
20260713_広島_3R,20260713,広島,3,3,014707,,NORMAL,1-4-6,260,(1),UNDER_10000,0,0
20260713_広島_4R,20260713,広島,4,6,015934,,NORMAL,6-1-4,480,(2),UNDER_10000,0,0
20260713_広島_4R,20260713,広島,4,1,014333,,NORMAL,6-1-4,480,(2),UNDER_10000,0,0
20260713_広島_4R,20260713,広島,4,4,012924,,NORMAL,6-1-4,480,(2),UNDER_10000,0,0
20260713_広島_4R,20260713,広島,4,5,012474,,NORMAL,6-1-4,480,(2),UNDER_10000,0,0
20260713_広島_4R,20260713,広島,4,2,012598,,NORMAL,6-1-4,480,(2),UNDER_10000,0,0
20260713_広島_4R,20260713,広島,4,3,014305,,NORMAL,6-1-4,480,(2),UNDER_10000,0,0
20260713_広島_4R,20260713,広島,4,7,014331,,NORMAL,6-1-4,480,(2),UNDER_10000,0,0
20260713_広島_5R,20260713,広島,5,2,014422,,NORMAL,2-1-5,360,(2),UNDER_10000,0,0
20260713_広島_5R,20260713,広島,5,1,013447,,NORMAL,2-1-5,360,(2),UNDER_10000,0,0
20260713_広島_5R,20260713,広島,5,5,014133,,NORMAL,2-1-5,360,(2),UNDER_10000,0,0
20260713_広島_5R,20260713,広島,5,7,012532,,NORMAL,2-1-5,360,(2),UNDER_10000,0,0
20260713_広島_5R,20260713,広島,5,3,014321,,NORMAL,2-1-5,360,(2),UNDER_10000,0,0
20260713_広島_5R,20260713,広島,5,4,013654,,NORMAL,2-1-5,360,(2),UNDER_10000,0,0
20260713_広島_5R,20260713,広島,5,6,014755,,NORMAL,2-1-5,360,(2),UNDER_10000,0,0
20260713_広島_6R,20260713,広島,6,2,012757,,NORMAL,2-1-5,310,(1),UNDER_10000,0,0
20260713_広島_6R,20260713,広島,6,1,014952,,NORMAL,2-1-5,310,(1),UNDER_10000,0,0
20260713_広島_6R,20260713,広島,6,5,013142,,NORMAL,2-1-5,310,(1),UNDER_10000,0,0
20260713_広島_6R,20260713,広島,6,6,014494,,NORMAL,2-1-5,310,(1),UNDER_10000,0,0
20260713_広島_6R,20260713,広島,6,3,012992,,NORMAL,2-1-5,310,(1),UNDER_10000,0,0
20260713_広島_6R,20260713,広島,6,4,013155,,NORMAL,2-1-5,310,(1),UNDER_10000,0,0
20260713_広島_6R,20260713,広島,6,7,013893,,NORMAL,2-1-5,310,(1),UNDER_10000,0,0
20260713_広島_7R,20260713,広島,7,6,015828,,NORMAL,6-3-7,3160,(8),UNDER_10000,0,0
20260713_広島_7R,20260713,広島,7,3,013047,,NORMAL,6-3-7,3160,(8),UNDER_10000,0,0
20260713_広島_7R,20260713,広島,7,7,014533,,NORMAL,6-3-7,3160,(8),UNDER_10000,0,0
20260713_広島_7R,20260713,広島,7,2,015565,,NORMAL,6-3-7,3160,(8),UNDER_10000,0,0
20260713_広島_7R,20260713,広島,7,4,014845,,NORMAL,6-3-7,3160,(8),UNDER_10000,0,0
20260713_広島_7R,20260713,広島,7,1,015382,,NORMAL,6-3-7,3160,(8),UNDER_10000,0,0
20260713_広島_7R,20260713,広島,7,5,014789,,NORMAL,6-3-7,3160,(8),UNDER_10000,0,0
20260713_広島_8R,20260713,広島,8,1,014185,,NORMAL,1-2-4,2140,(6),UNDER_10000,0,0
20260713_広島_8R,20260713,広島,8,2,014556,,NORMAL,1-2-4,2140,(6),UNDER_10000,0,0
20260713_広島_8R,20260713,広島,8,4,014474,,NORMAL,1-2-4,2140,(6),UNDER_10000,0,0
20260713_広島_8R,20260713,広島,8,3,014359,,NORMAL,1-2-4,2140,(6),UNDER_10000,0,0
20260713_広島_8R,20260713,広島,8,6,014171,,NORMAL,1-2-4,2140,(6),UNDER_10000,0,0
20260713_広島_8R,20260713,広島,8,5,013056,,NORMAL,1-2-4,2140,(6),UNDER_10000,0,0
20260713_広島_8R,20260713,広島,8,7,012850,,NORMAL,1-2-4,2140,(6),UNDER_10000,0,0
20260713_広島_9R,20260713,広島,9,4,015830,,NORMAL,4-6-7,2700,(2),UNDER_10000,0,0
20260713_広島_9R,20260713,広島,9,6,013650,,NORMAL,4-6-7,2700,(2),UNDER_10000,0,0
20260713_広島_9R,20260713,広島,9,7,015377,,NORMAL,4-6-7,2700,(2),UNDER_10000,0,0
20260713_広島_9R,20260713,広島,9,5,015561,,NORMAL,4-6-7,2700,(2),UNDER_10000,0,0
20260713_広島_9R,20260713,広島,9,2,013330,,NORMAL,4-6-7,2700,(2),UNDER_10000,0,0
20260713_広島_9R,20260713,広島,9,1,015446,,NORMAL,4-6-7,2700,(2),UNDER_10000,0,0
20260713_広島_9R,20260713,広島,9,3,015741,,NORMAL,4-6-7,2700,(2),UNDER_10000,0,0
20260713_松山_1R,20260713,松山,1,1,012982,,NORMAL,1-4-7,680,(1),UNDER_10000,0,0
20260713_松山_1R,20260713,松山,1,4,014257,,NORMAL,1-4-7,680,(1),UNDER_10000,0,0
20260713_松山_1R,20260713,松山,1,7,013505,,NORMAL,1-4-7,680,(1),UNDER_10000,0,0
20260713_松山_1R,20260713,松山,1,2,014418,,NORMAL,1-4-7,680,(1),UNDER_10000,0,0
20260713_松山_1R,20260713,松山,1,5,013082,,NORMAL,1-4-7,680,(1),UNDER_10000,0,0
20260713_松山_1R,20260713,松山,1,6,014209,,NORMAL,1-4-7,680,(1),UNDER_10000,0,0
20260713_松山_1R,20260713,松山,1,3,014295,,NORMAL,1-4-7,680,(1),UNDER_10000,0,0
20260713_松山_2R,20260713,松山,2,4,014407,,NORMAL,4-3-5,7680,(23),UNDER_10000,0,0
20260713_松山_2R,20260713,松山,2,3,015801,,NORMAL,4-3-5,7680,(23),UNDER_10000,0,0
20260713_松山_2R,20260713,松山,2,5,013452,,NORMAL,4-3-5,7680,(23),UNDER_10000,0,0
20260713_松山_2R,20260713,松山,2,1,014019,,NORMAL,4-3-5,7680,(23),UNDER_10000,0,0
20260713_松山_2R,20260713,松山,2,6,011665,,NORMAL,4-3-5,7680,(23),UNDER_10000,0,0
20260713_松山_2R,20260713,松山,2,2,014880,,NORMAL,4-3-5,7680,(23),UNDER_10000,0,0
20260713_松山_2R,20260713,松山,2,7,015283,,NORMAL,4-3-5,7680,(23),UNDER_10000,0,0
20260713_松山_3R,20260713,松山,3,1,014042,,NORMAL,1-6-7,15580,(68),10000_TO_19999,0,0
20260713_松山_3R,20260713,松山,3,6,016010,,NORMAL,1-6-7,15580,(68),10000_TO_19999,0,0
20260713_松山_3R,20260713,松山,3,7,012432,,NORMAL,1-6-7,15580,(68),10000_TO_19999,0,0
20260713_松山_3R,20260713,松山,3,2,012507,,NORMAL,1-6-7,15580,(68),10000_TO_19999,0,0
