レースキー,開催日,競輪場,レース番号,車番,登録番号,着順,結果ステータス,結果理由,3連単組番,3連単払戻,人気,払戻分類,is_20000_plus,is_50000_plus
20260717_奈良_1R,20260717,奈良,1,4,012319,5,NORMAL,,1-3-6,330,(2),UNDER_10000,0,0
20260717_奈良_1R,20260717,奈良,1,7,011431,6,NORMAL,,1-3-6,330,(2),UNDER_10000,0,0
20260717_奈良_1R,20260717,奈良,1,2,013216,,欠場,,1-3-6,330,(2),UNDER_10000,0,0
20260717_奈良_2R,20260717,奈良,2,2,013897,1,NORMAL,,2-3-6,29140,(70),20000_TO_49999,1,0
20260717_奈良_2R,20260717,奈良,2,3,012597,2,NORMAL,,2-3-6,29140,(70),20000_TO_49999,1,0
20260717_奈良_2R,20260717,奈良,2,6,014693,3,NORMAL,,2-3-6,29140,(70),20000_TO_49999,1,0
20260717_奈良_2R,20260717,奈良,2,4,015900,4,NORMAL,,2-3-6,29140,(70),20000_TO_49999,1,0
20260717_奈良_2R,20260717,奈良,2,7,012626,5,NORMAL,,2-3-6,29140,(70),20000_TO_49999,1,0
20260717_奈良_2R,20260717,奈良,2,5,013867,6,NORMAL,,2-3-6,29140,(70),20000_TO_49999,1,0
20260717_奈良_2R,20260717,奈良,2,1,014272,7,NORMAL,,2-3-6,29140,(70),20000_TO_49999,1,0
20260717_奈良_3R,20260717,奈良,3,1,015637,1,NORMAL,,1-3-2,1010,(2),UNDER_10000,0,0
20260717_奈良_3R,20260717,奈良,3,3,013214,2,NORMAL,,1-3-2,1010,(2),UNDER_10000,0,0
20260717_奈良_3R,20260717,奈良,3,2,013974,3,NORMAL,,1-3-2,1010,(2),UNDER_10000,0,0
20260717_奈良_3R,20260717,奈良,3,6,015472,4,NORMAL,,1-3-2,1010,(2),UNDER_10000,0,0
20260717_奈良_3R,20260717,奈良,3,4,016011,5,NORMAL,,1-3-2,1010,(2),UNDER_10000,0,0
20260717_奈良_3R,20260717,奈良,3,7,012753,6,NORMAL,,1-3-2,1010,(2),UNDER_10000,0,0
20260717_奈良_3R,20260717,奈良,3,5,015111,7,NORMAL,,1-3-2,1010,(2),UNDER_10000,0,0
20260717_奈良_4R,20260717,奈良,4,5,016008,1,NORMAL,,5-1-3,2970,(9),UNDER_10000,0,0
20260717_奈良_4R,20260717,奈良,4,1,013451,2,NORMAL,,5-1-3,2970,(9),UNDER_10000,0,0
20260717_奈良_4R,20260717,奈良,4,3,014778,3,NORMAL,,5-1-3,2970,(9),UNDER_10000,0,0
20260717_奈良_4R,20260717,奈良,4,6,012593,4,NORMAL,,5-1-3,2970,(9),UNDER_10000,0,0
20260717_奈良_4R,20260717,奈良,4,4,015999,5,NORMAL,,5-1-3,2970,(9),UNDER_10000,0,0
20260717_奈良_4R,20260717,奈良,4,7,015270,6,NORMAL,,5-1-3,2970,(9),UNDER_10000,0,0
20260717_奈良_4R,20260717,奈良,4,2,012529,7,NORMAL,,5-1-3,2970,(9),UNDER_10000,0,0
20260717_奈良_5R,20260717,奈良,5,3,014341,1,NORMAL,,3-6-2,1990,(4),UNDER_10000,0,0
20260717_奈良_5R,20260717,奈良,5,6,014492,2,NORMAL,,3-6-2,1990,(4),UNDER_10000,0,0
20260717_奈良_5R,20260717,奈良,5,2,013817,3,NORMAL,,3-6-2,1990,(4),UNDER_10000,0,0
20260717_奈良_5R,20260717,奈良,5,1,014747,4,NORMAL,,3-6-2,1990,(4),UNDER_10000,0,0
20260717_奈良_5R,20260717,奈良,5,4,013348,5,NORMAL,,3-6-2,1990,(4),UNDER_10000,0,0
20260717_奈良_5R,20260717,奈良,5,7,012681,6,NORMAL,,3-6-2,1990,(4),UNDER_10000,0,0
20260717_奈良_5R,20260717,奈良,5,5,015534,7,NORMAL,,3-6-2,1990,(4),UNDER_10000,0,0
20260717_奈良_6R,20260717,奈良,6,3,015538,1,NORMAL,,3-2-1,14410,(55),10000_TO_19999,0,0
20260717_奈良_6R,20260717,奈良,6,2,014336,2,NORMAL,,3-2-1,14410,(55),10000_TO_19999,0,0
20260717_奈良_6R,20260717,奈良,6,1,014549,3,NORMAL,,3-2-1,14410,(55),10000_TO_19999,0,0
20260717_奈良_6R,20260717,奈良,6,5,012216,4,NORMAL,,3-2-1,14410,(55),10000_TO_19999,0,0
20260717_奈良_6R,20260717,奈良,6,7,013358,5,NORMAL,,3-2-1,14410,(55),10000_TO_19999,0,0
20260717_奈良_6R,20260717,奈良,6,4,014393,6,NORMAL,,3-2-1,14410,(55),10000_TO_19999,0,0
20260717_奈良_6R,20260717,奈良,6,6,015012,7,NORMAL,,3-2-1,14410,(55),10000_TO_19999,0,0
20260717_奈良_7R,20260717,奈良,7,3,015922,1,NORMAL,,3-4-1,9460,(28),UNDER_10000,0,0
20260717_奈良_7R,20260717,奈良,7,4,014270,2,NORMAL,,3-4-1,9460,(28),UNDER_10000,0,0
20260717_奈良_7R,20260717,奈良,7,1,014326,3,NORMAL,,3-4-1,9460,(28),UNDER_10000,0,0
20260717_奈良_7R,20260717,奈良,7,2,015299,4,NORMAL,,3-4-1,9460,(28),UNDER_10000,0,0
20260717_奈良_7R,20260717,奈良,7,5,015057,5,NORMAL,,3-4-1,9460,(28),UNDER_10000,0,0
20260717_奈良_7R,20260717,奈良,7,7,014603,6,NORMAL,,3-4-1,9460,(28),UNDER_10000,0,0
20260717_奈良_7R,20260717,奈良,7,6,013969,7,NORMAL,,3-4-1,9460,(28),UNDER_10000,0,0
20260717_奈良_8R,20260717,奈良,8,1,015554,1,NORMAL,,1-3-2,890,(1),UNDER_10000,0,0
20260717_奈良_8R,20260717,奈良,8,3,013885,2,NORMAL,,1-3-2,890,(1),UNDER_10000,0,0
20260717_奈良_8R,20260717,奈良,8,2,015364,3,NORMAL,,1-3-2,890,(1),UNDER_10000,0,0
20260717_奈良_8R,20260717,奈良,8,4,013570,4,NORMAL,,1-3-2,890,(1),UNDER_10000,0,0
20260717_奈良_8R,20260717,奈良,8,5,014673,5,NORMAL,,1-3-2,890,(1),UNDER_10000,0,0
20260717_奈良_8R,20260717,奈良,8,7,012891,6,NORMAL,,1-3-2,890,(1),UNDER_10000,0,0
20260717_奈良_8R,20260717,奈良,8,6,014091,7,NORMAL,,1-3-2,890,(1),UNDER_10000,0,0
20260717_奈良_9R,20260717,奈良,9,2,015184,1,NORMAL,,2-1-5,2320,(3),UNDER_10000,0,0
20260717_奈良_9R,20260717,奈良,9,1,013955,2,NORMAL,,2-1-5,2320,(3),UNDER_10000,0,0
20260717_奈良_9R,20260717,奈良,9,5,014314,3,NORMAL,,2-1-5,2320,(3),UNDER_10000,0,0
20260717_奈良_9R,20260717,奈良,9,7,014166,4,NORMAL,,2-1-5,2320,(3),UNDER_10000,0,0
20260717_奈良_9R,20260717,奈良,9,3,014486,5,NORMAL,,2-1-5,2320,(3),UNDER_10000,0,0
20260717_奈良_9R,20260717,奈良,9,4,015812,6,NORMAL,,2-1-5,2320,(3),UNDER_10000,0,0
20260717_奈良_9R,20260717,奈良,9,6,015345,7,NORMAL,,2-1-5,2320,(3),UNDER_10000,0,0
