レースキー,開催日,競輪場,レース番号,車番,登録番号,選手名,府県,年齢,期別,級班,前級班,脚質,ギヤ倍率,平均競走得点,勝率,２連対率,３連対率,逃げ,捲り,差し,マーク,バック,ホーム,スタート,誘導選手,status
20260720_静岡_9R,20260720,静岡,9,6,012533,澤田 義和,兵 庫,53,69,S2,S2,追,,95.16,0.0,0.0,16.0,0,0,0,0,0,0,1,,
20260720_静岡_9R,20260720,静岡,9,7,015246,黒沢 征治,埼 玉,34,113,S2,S1,両,,106.2,18.0,31.0,43.0,1,2,1,1,2,3,2,,
20260720_静岡_10R,20260720,静岡,10,1,012886,中井 達郎,静 岡,51,74,A1,S2,追,,93.22,5.0,5.0,10.0,0,0,1,0,0,0,1,,
20260720_静岡_10R,20260720,静岡,10,2,014679,小玉 拓真,岡 山,36,98,A1,S2,両,,95.31,18.0,22.0,36.0,0,2,2,1,2,2,0,,
20260720_静岡_10R,20260720,静岡,10,3,015902,安達 光伸,岐 阜,24,127,A2,A2,逃,,92.69,58.0,70.0,70.0,9,6,2,0,17,15,0,,
20260720_静岡_10R,20260720,静岡,10,4,014139,小田倉 勇二,埼 玉,42,91,A1,A1,両,,91.15,35.0,45.0,65.0,0,4,5,0,1,0,2,,
20260720_静岡_10R,20260720,静岡,10,5,015331,宇佐見 優介,福 島,32,115,A1,A2,追,,92.73,20.0,53.0,80.0,0,0,4,4,0,0,7,,
20260720_静岡_10R,20260720,静岡,10,6,015003,小笹 隼人,奈 良,36,105,A1,A1,両,,90.09,9.0,19.0,42.0,0,0,2,2,0,0,5,,
20260720_静岡_10R,20260720,静岡,10,7,015208,金ヶ江 勇気,佐 賀,30,111,A1,A1,両,,92.62,37.0,48.0,66.0,1,2,10,0,1,3,3,,
20260720_静岡_11R,20260720,静岡,11,1,015144,鈴木 奈央,静 岡,29,110,L1,L1,両,,55.25,50.0,70.0,75.0,2,9,4,2,4,2,3,,
20260720_静岡_11R,20260720,静岡,11,2,015392,加藤 舞,沖 縄,29,116,L1,L1,逃,,52.36,20.0,36.0,56.0,3,3,3,0,5,9,1,,
20260720_静岡_11R,20260720,静岡,11,3,015854,伊澤 茉那,千 葉,29,126,L1,L1,両,,52.3,7.0,40.0,55.0,2,2,0,7,6,7,5,,
20260720_静岡_11R,20260720,静岡,11,4,015220,鈴木 美教,静 岡,31,112,L1,L1,両,,52.59,25.0,46.0,60.0,5,2,3,3,7,6,2,,
20260720_静岡_11R,20260720,静岡,11,5,015018,高橋 梨香,埼 玉,46,106,L1,L1,両,,52.41,3.0,40.0,56.0,1,1,3,7,2,4,3,,
20260720_静岡_11R,20260720,静岡,11,6,016031,山田 南,千 葉,19,130,L1,L1,両,,53.0,50.0,50.0,83.0,1,2,0,0,0,2,0,,
20260720_静岡_11R,20260720,静岡,11,7,015147,佐々木 恵理,愛 知,36,110,L1,L1,両,,48.5,3.0,15.0,25.0,1,0,1,3,1,7,1,,
20260720_静岡_12R,20260720,静岡,12,1,015896,丸山 留依,静 岡,20,127,S2,S2,逃,,103.92,39.0,50.0,67.0,7,7,0,0,13,10,4,,
20260720_静岡_12R,20260720,静岡,12,2,014421,松川 高大,熊 本,37,94,S1,S1,両,,102.79,20.0,32.0,32.0,0,1,6,1,0,0,0,,
20260720_静岡_12R,20260720,静岡,12,3,015049,菅原 大也,神奈川,35,107,S1,S2,両,,102.76,28.0,34.0,42.0,8,4,0,0,11,14,3,,
20260720_静岡_12R,20260720,静岡,12,4,015613,滝本 幸正,新 潟,27,121,S2,S2,逃,,102.43,56.0,87.0,93.0,11,2,1,0,14,12,5,,
20260720_静岡_12R,20260720,静岡,12,5,013772,岡村 潤,静 岡,44,86,S1,S2,追,,105.19,12.0,35.0,48.0,0,0,6,5,0,0,8,,
20260720_静岡_12R,20260720,静岡,12,6,014995,渡邉 雄太,静 岡,31,105,S2,S2,両,,102.33,17.0,29.0,29.0,0,0,3,2,1,1,0,,
20260720_静岡_12R,20260720,静岡,12,7,015837,小川 三士郎,徳 島,26,125,S2,S2,逃,,102.94,31.0,31.0,36.0,1,4,1,0,4,4,3,,
20260720_岸和田_1R,20260720,岸和田,1,1,014684,松本 卓也,徳 島,35,98,A1,A1,両,,87.96,12.0,24.0,48.0,2,3,2,1,11,9,7,,
20260720_岸和田_1R,20260720,岸和田,1,2,015650,田代 匠,福 岡,25,121,A2,A2,逃,,86.16,33.0,45.0,45.0,7,3,1,0,12,17,1,,
20260720_岸和田_1R,20260720,岸和田,1,3,013423,増田 利明,静 岡,47,81,A1,A2,両,,82.55,18.0,22.0,29.0,0,6,0,0,2,3,2,,
20260720_岸和田_1R,20260720,岸和田,1,4,013434,石黒 健,広 島,50,81,A2,A1,両,,82.11,7.0,11.0,29.0,1,1,1,0,2,2,0,,
20260720_岸和田_1R,20260720,岸和田,1,5,012992,吉良 勝信,福 岡,52,75,A2,A2,追,,80.96,3.0,11.0,23.0,0,0,3,0,0,0,4,,
20260720_岸和田_1R,20260720,岸和田,1,6,011372,黒瀬 浩一,静 岡,60,57,A2,A3,追,,66.48,0.0,3.0,3.0,0,0,0,1,0,0,0,,
20260720_岸和田_1R,20260720,岸和田,1,7,014331,栗田 貴徳,愛 媛,43,93,A1,S2,追,,82.66,33.0,66.0,66.0,0,0,1,1,0,0,0,,
20260720_岸和田_2R,20260720,岸和田,2,1,015892,山本 和瑳,神奈川,25,127,A2,A3,逃,,74.58,16.0,33.0,58.0,2,1,0,1,6,7,2,,
20260720_岸和田_2R,20260720,岸和田,2,2,013811,池田 浩士,佐 賀,47,86,A2,A1,追,,87.0,0.0,24.0,41.0,1,0,2,4,1,1,1,,
20260720_岸和田_2R,20260720,岸和田,2,3,014732,和田 禎嗣,埼 玉,41,99,A2,A1,追,,85.33,14.0,33.0,51.0,1,0,5,3,1,1,2,,
20260720_岸和田_2R,20260720,岸和田,2,4,015740,櫻木 雄太,福 岡,25,123,A1,A1,逃,,89.0,6.0,27.0,37.0,2,0,3,3,2,4,4,,
20260720_岸和田_2R,20260720,岸和田,2,5,014530,栗田 雄矢,静 岡,40,96,A1,A2,追,,86.88,14.0,33.0,44.0,0,1,6,2,0,0,2,,
20260720_岸和田_2R,20260720,岸和田,2,6,014563,興呂木 雄治,熊 本,36,96,A2,A3,両,,74.43,21.0,46.0,53.0,0,2,6,7,1,0,4,,
20260720_岸和田_2R,20260720,岸和田,2,7,014985,竹山 慶太,宮 城,33,105,A1,A1,逃,,84.79,25.0,37.0,50.0,6,2,1,0,14,12,1,,
20260720_岸和田_3R,20260720,岸和田,3,1,014755,奥出 健士郎,福 井,37,99,A2,A2,追,,79.36,6.0,6.0,13.0,0,1,1,0,1,1,0,,
20260720_岸和田_3R,20260720,岸和田,3,2,014695,山口 茂,福 島,46,98,A2,A2,追,,79.77,0.0,0.0,10.0,0,0,0,0,1,0,1,,
20260720_岸和田_3R,20260720,岸和田,3,3,014805,吉田 元輝,茨 城,40,100,A2,A2,両,,88.16,16.0,40.0,60.0,0,2,6,4,0,0,6,,
20260720_岸和田_3R,20260720,岸和田,3,4,015911,松田 安綱,大 阪,25,127,A2,A2,逃,,88.33,37.0,44.0,66.0,8,2,2,0,13,12,5,,
20260720_岸和田_3R,20260720,岸和田,3,5,014862,坂本 将太郎,栃 木,33,101,A1,A1,追,,86.1,10.0,30.0,50.0,0,0,5,4,0,0,8,,
20260720_岸和田_3R,20260720,岸和田,3,6,014533,加藤 正法,愛 知,37,96,A2,A3,追,,69.7,3.0,18.0,40.0,0,1,2,2,0,0,1,,
20260720_岸和田_3R,20260720,岸和田,3,7,015084,菅田 謙仁,宮 城,33,109,A2,A2,両,,81.66,0.0,13.0,26.0,0,1,2,1,9,15,25,,
20260720_岸和田_4R,20260720,岸和田,4,1,014572,赤塚 悠人,山 形,40,97,A1,A1,両,,83.5,21.0,28.0,42.0,0,2,1,1,1,1,0,,
20260720_岸和田_4R,20260720,岸和田,4,2,015721,内山 慧大,福 井,24,123,A1,A1,逃,,90.0,29.0,41.0,45.0,5,4,1,0,16,10,13,,
20260720_岸和田_4R,20260720,岸和田,4,3,015658,長松 大祐,大 分,28,121,A2,A1,逃,,85.11,7.0,22.0,44.0,2,3,0,1,8,7,5,,
20260720_岸和田_4R,20260720,岸和田,4,4,013983,大崎 智久,青 森,43,89,A2,A2,追,,81.68,6.0,15.0,21.0,0,0,4,1,0,0,0,,
20260720_岸和田_4R,20260720,岸和田,4,5,013196,竹田 和幸,岐 阜,49,78,A1,A1,追,,86.61,9.0,33.0,52.0,0,0,4,3,0,0,0,,
20260720_岸和田_4R,20260720,岸和田,4,6,014494,山崎 翼,大 分,37,95,A1,A2,逃,,79.41,12.0,12.0,16.0,0,3,0,0,4,2,1,,
20260720_岸和田_4R,20260720,岸和田,4,7,014597,上田 隼,岐 阜,36,97,A2,A1,追,,84.76,12.0,20.0,40.0,0,1,3,1,0,0,3,,
20260720_岸和田_5R,20260720,岸和田,5,1,015060,滝本 泰行,岡 山,30,107,A1,A1,両,,91.0,16.0,50.0,70.0,0,0,8,7,0,0,14,,
20260720_岸和田_5R,20260720,岸和田,5,2,013582,肥後 尚己,大 阪,49,83,A1,A1,追,,91.6,13.0,26.0,66.0,0,0,3,1,0,0,1,,
20260720_岸和田_5R,20260720,岸和田,5,3,015704,坪内 恒,千 葉,35,123,A1,A1,逃,,92.96,37.0,51.0,59.0,4,10,0,0,11,7,1,,
20260720_岸和田_5R,20260720,岸和田,5,4,015625,真鍋 顕汰,三 重,32,121,A1,A1,逃,,94.8,42.0,71.0,80.0,4,8,2,1,7,7,11,,
20260720_岸和田_5R,20260720,岸和田,5,5,013695,岡本 英之,千 葉,47,85,A1,A1,追,,90.79,16.0,37.0,41.0,0,0,7,2,0,0,2,,
20260720_岸和田_5R,20260720,岸和田,5,6,014858,小原 唯志,茨 城,43,101,A1,A1,逃,,90.53,14.0,40.0,44.0,2,4,4,1,6,6,0,,
20260720_岸和田_5R,20260720,岸和田,5,7,014258,片山 智晴,岡 山,42,92,A1,S2,追,,93.61,3.0,16.0,22.0,0,0,1,4,0,1,0,,
20260720_岸和田_6R,20260720,岸和田,6,1,015495,下条 未悠,富 山,25,118,L1,L1,両,,54.85,44.0,66.0,77.0,5,11,0,2,9,4,0,,
20260720_岸和田_6R,20260720,岸和田,6,2,015074,島田 優里,長 崎,31,108,L1,L1,追,,49.42,4.0,19.0,33.0,0,1,0,3,0,0,0,,
20260720_岸和田_6R,20260720,岸和田,6,3,015070,尾崎 睦,神奈川,41,108,L1,L1,両,,57.68,73.0,80.0,86.0,1,20,3,0,8,0,2,,
20260720_岸和田_6R,20260720,岸和田,6,4,014909,浦部 郁里,千 葉,39,102,L1,L1,追,,46.8,0.0,0.0,9.0,0,0,0,0,1,3,15,,
20260720_岸和田_6R,20260720,岸和田,6,5,130129,グロ,フラン,27,,L1,L1,両,,56.2,50.0,66.0,83.0,1,3,0,0,3,1,0,,
20260720_岸和田_6R,20260720,岸和田,6,6,015951,今西 瑠花,大 阪,23,128,L1,L1,両,,45.64,0.0,6.0,6.0,0,0,0,1,1,2,2,,
20260720_岸和田_6R,20260720,岸和田,6,7,015761,吉村 美有紀,愛 媛,24,124,L1,L1,両,,48.5,10.0,14.0,21.0,2,0,1,1,3,3,5,,
20260720_岸和田_7R,20260720,岸和田,7,1,015133,佐藤 友香,青 森,45,110,L1,L1,追,,45.58,0.0,0.0,3.0,0,0,0,0,0,1,2,,
20260720_岸和田_7R,20260720,岸和田,7,2,015684,安東 莉奈,大 分,25,122,L1,L1,追,,51.19,3.0,30.0,50.0,1,1,0,6,2,2,6,,
20260720_岸和田_7R,20260720,岸和田,7,3,015134,藤巻 絵里佳,福 島,30,110,L1,L1,追,,47.67,0.0,2.0,17.0,0,0,0,1,1,1,4,,
20260720_岸和田_7R,20260720,岸和田,7,4,015952,酒井 亜樹,大 阪,24,128,L1,L1,両,,56.88,77.0,100.0,100.0,3,6,0,0,8,3,0,,
20260720_岸和田_7R,20260720,岸和田,7,5,015140,鈴木 彩夏,東 京,31,110,L1,L1,追,,49.87,8.0,12.0,33.0,0,1,1,1,1,0,0,,
20260720_岸和田_7R,20260720,岸和田,7,6,130135,ファンデルワ,オラン,28,,L1,L1,両,,57.5,83.0,100.0,100.0,1,5,0,0,4,1,0,,
20260720_岸和田_7R,20260720,岸和田,7,7,015494,近澤 諒香,三 重,25,118,L1,L1,両,,47.03,6.0,12.0,18.0,0,0,2,2,0,2,0,,
20260720_岸和田_8R,20260720,岸和田,8,1,015784,高橋 舜,宮 城,25,125,S2,S2,逃,,105.29,14.0,37.0,55.0,5,5,0,0,15,18,1,,
20260720_岸和田_8R,20260720,岸和田,8,2,014942,清水 剛志,福 井,35,103,S2,S2,両,,102.45,27.0,36.0,48.0,0,0,10,2,2,2,10,,
20260720_岸和田_8R,20260720,岸和田,8,3,014680,増原 正人,広 島,43,98,S2,S2,両,,98.87,12.0,28.0,43.0,0,1,6,2,2,1,2,,
20260720_岸和田_8R,20260720,岸和田,8,4,015724,村上 翔馬,兵 庫,27,123,S2,A1,逃,,94.41,29.0,66.0,83.0,7,9,0,0,11,12,11,,
20260720_岸和田_8R,20260720,岸和田,8,5,015917,猿樂 楓樹,岡 山,25,127,S2,S2,逃,,101.52,63.0,72.0,72.0,14,2,0,0,18,16,0,,
20260720_岸和田_8R,20260720,岸和田,8,6,013357,近藤 誠二,香 川,48,80,S2,A1,追,,92.73,11.0,25.0,51.0,0,0,3,4,0,0,0,,
20260720_岸和田_8R,20260720,岸和田,8,7,013230,開坂 秀明,青 森,51,79,S2,S2,追,,97.74,3.0,21.0,28.0,0,0,4,3,0,0,0,,
20260720_岸和田_9R,20260720,岸和田,9,1,015106,大石 崇晴,大 阪,33,109,S1,S2,両,,100.81,6.0,18.0,31.0,0,3,3,0,2,2,4,,
20260720_岸和田_9R,20260720,岸和田,9,2,014622,高市 訓但,愛 媛,38,97,S2,A1,追,,93.6,13.0,40.0,60.0,0,0,4,2,0,0,1,,
20260720_岸和田_9R,20260720,岸和田,9,3,015614,治田 知也,新 潟,28,121,S2,S2,逃,,102.2,37.0,51.0,58.0,9,5,1,0,10,10,3,,
20260720_岸和田_9R,20260720,岸和田,9,4,015825,南部 翔大,大 阪,25,125,S2,S2,逃,,102.9,19.0,41.0,45.0,10,3,0,0,19,18,19,,
20260720_岸和田_9R,20260720,岸和田,9,5,015046,山本 紳貴,千 葉,41,107,S2,S2,追,,97.96,7.0,14.0,25.0,0,0,2,2,0,0,4,,
20260720_岸和田_9R,20260720,岸和田,9,6,013798,木村 直隆,兵 庫,48,86,S2,A1,追,,93.45,13.0,30.0,47.0,0,0,5,2,0,0,9,,
20260720_岸和田_9R,20260720,岸和田,9,7,015552,上野 雅彦,香 川,24,119,S2,S2,逃,,94.9,0.0,9.0,27.0,1,1,0,0,6,6,0,,
20260720_岸和田_10R,20260720,岸和田,10,1,014175,柴崎 俊光,三 重,41,91,S2,S2,追,,100.14,10.0,27.0,34.0,0,0,6,2,0,0,4,,
20260720_岸和田_10R,20260720,岸和田,10,2,014982,坂本 周作,青 森,34,105,S2,S2,逃,,93.24,12.0,12.0,20.0,0,3,0,0,6,6,0,,
20260720_岸和田_10R,20260720,岸和田,10,3,013762,吉田 勇人,埼 玉,47,86,S2,A1,追,,92.51,3.0,22.0,51.0,0,0,4,2,0,0,14,,
20260720_岸和田_10R,20260720,岸和田,10,4,130127,トゥルーマン,イギリ,29,,S2,S2,両,,105.08,41.0,58.0,75.0,6,1,0,0,7,7,6,,
20260720_岸和田_10R,20260720,岸和田,10,5,014752,竹内 雄作,岐 阜,38,99,S2,S2,逃,,97.81,6.0,15.0,30.0,2,3,0,0,13,17,4,,
20260720_岸和田_10R,20260720,岸和田,10,6,012592,水谷 良和,愛 知,55,70,S2,A1,追,,90.76,0.0,0.0,30.0,0,0,0,0,0,0,2,,
20260720_岸和田_10R,20260720,岸和田,10,7,014588,柿澤 大貴,長 野,36,97,S2,S1,追,,106.71,12.0,37.0,46.0,0,2,6,4,0,0,10,,
20260720_岸和田_11R,20260720,岸和田,11,1,014053,鈴木 謙太郎,茨 城,41,90,S2,S2,両,,97.38,3.0,11.0,30.0,1,0,1,1,3,3,3,,
20260720_岸和田_11R,20260720,岸和田,11,2,015638,昼田 達哉,岡 山,27,121,S2,S2,逃,,99.68,20.0,32.0,56.0,5,2,0,1,8,8,2,,
20260720_岸和田_11R,20260720,岸和田,11,3,130132,ラブレイセン,オラン,29,,S2,S2,両,,110.33,100.0,100.0,100.0,3,0,0,0,3,3,0,,
20260720_岸和田_11R,20260720,岸和田,11,4,015519,小池 千啓,栃 木,28,119,S2,S2,逃,,93.43,0.0,9.0,18.0,1,1,0,1,8,8,3,,
20260720_岸和田_11R,20260720,岸和田,11,5,014081,田中 晴基,千 葉,40,90,S2,S2,追,,101.11,14.0,31.0,48.0,0,1,8,2,0,0,15,,
20260720_岸和田_11R,20260720,岸和田,11,6,014512,長井 妙樹,東 京,37,96,S2,A1,追,,92.37,11.0,22.0,40.0,0,0,5,1,0,0,0,,
20260720_岸和田_11R,20260720,岸和田,11,7,014633,田中 陽平,熊 本,36,97,S2,S2,追,,96.9,8.0,13.0,34.0,0,0,2,1,0,0,1,,
20260720_岸和田_12R,20260720,岸和田,12,1,015473,青柳 靖起,佐 賀,26,117,S1,S2,逃,,105.56,30.0,51.0,53.0,10,4,2,4,15,17,0,,
20260720_岸和田_12R,20260720,岸和田,12,2,013532,佐々木 雄一,福 島,46,83,S1,S1,追,,105.0,20.0,24.0,48.0,0,1,5,1,1,0,3,,
20260720_岸和田_12R,20260720,岸和田,12,3,015121,太田 竜馬,徳 島,30,109,S1,S1,逃,,105.04,16.0,28.0,48.0,0,5,2,0,5,5,11,,
20260720_岸和田_12R,20260720,岸和田,12,4,013637,笠松 信幸,愛 知,47,84,S1,S1,追,,105.36,21.0,27.0,45.0,0,0,7,2,0,0,13,,
20260720_岸和田_12R,20260720,岸和田,12,5,014718,小松崎 大地,福 島,43,99,S1,S1,両,,107.36,33.0,40.0,50.0,0,4,8,0,3,3,7,,
20260720_岸和田_12R,20260720,岸和田,12,6,013656,渡部 哲男,愛 媛,46,84,S1,S1,追,,104.86,26.0,33.0,53.0,0,1,7,2,0,0,6,,
20260720_岸和田_12R,20260720,岸和田,12,7,014020,松坂 洋平,神奈川,43,89,S1,S1,両,,106.17,10.0,40.0,56.0,0,0,7,5,0,0,4,,
20260720_京王閣_1R,20260720,京王閣,1,1,015260,國井 裕樹,神奈川,42,113,A3,A3,逃,,74.66,33.0,52.0,76.0,7,1,3,0,10,12,6,,
20260720_京王閣_1R,20260720,京王閣,1,2,014666,等々力 久就,長 野,35,98,A3,A3,逃,,71.72,27.0,39.0,45.0,5,6,1,1,7,5,1,,
20260720_京王閣_1R,20260720,京王閣,1,3,013272,古田 義明,三 重,53,79,A3,A3,追,,68.19,4.0,9.0,27.0,0,0,1,1,0,0,2,,
20260720_京王閣_1R,20260720,京王閣,1,4,013861,岡田 大門,愛 知,45,87,A3,A3,両,,68.03,10.0,14.0,21.0,1,1,1,1,4,3,7,,
20260720_京王閣_1R,20260720,京王閣,1,5,013029,藤田 晃英,千 葉,51,76,A3,A3,追,,67.87,0.0,4.0,20.0,0,0,0,1,0,0,0,,
20260720_京王閣_1R,20260720,京王閣,1,6,013023,吉田 英二,東 京,52,76,A3,A3,追,,66.46,3.0,13.0,23.0,0,0,2,2,0,0,1,,
20260720_京王閣_2R,20260720,京王閣,2,1,014254,武田 和也,奈 良,38,92,A3,A3,両,,72.5,10.0,46.0,60.0,4,1,3,5,6,7,17,,
20260720_京王閣_2R,20260720,京王閣,2,2,014662,櫻井 宏樹,東 京,37,98,A3,A3,両,,69.66,8.0,37.0,37.0,1,1,4,3,3,7,1,,
20260720_京王閣_2R,20260720,京王閣,2,3,015966,近内 三孝,栃 木,30,129,A3,A3,逃,,69.66,0.0,0.0,0.0,0,0,0,0,0,0,2,,
20260720_京王閣_2R,20260720,京王閣,2,4,014446,菅藤 智,群 馬,42,95,A3,A3,追,,69.38,0.0,21.0,35.0,0,0,0,3,1,0,1,,
20260720_京王閣_2R,20260720,京王閣,2,5,014209,加美山 隆行,宮 城,40,92,A3,A3,追,,68.2,4.0,24.0,36.0,0,0,4,2,0,0,9,,
20260720_京王閣_2R,20260720,京王閣,2,6,012671,滝川 秀嗣,愛 知,53,71,A3,A3,追,,67.84,0.0,0.0,23.0,0,0,0,0,0,0,0,,
20260720_京王閣_2R,20260720,京王閣,2,7,011821,中川 博文,福 井,58,61,A3,A3,追,,65.96,3.0,13.0,20.0,0,0,2,2,0,0,1,,
20260720_京王閣_3R,20260720,京王閣,3,1,015257,舟山 佑京,新 潟,28,113,A3,A2,逃,,80.85,9.0,23.0,38.0,0,0,2,3,5,11,2,,
20260720_京王閣_3R,20260720,京王閣,3,2,013131,藤野 一良,大 阪,49,77,A3,A1,追,,79.79,16.0,25.0,41.0,0,0,4,2,0,0,0,,
20260720_京王閣_3R,20260720,京王閣,3,3,014369,中川 拓也,群 馬,40,94,A3,A2,両,,79.72,3.0,6.0,27.0,1,0,0,1,1,1,0,,
20260720_京王閣_3R,20260720,京王閣,3,4,015993,西澤 優聖,岐 阜,23,129,A3,A3,逃,,77.22,33.0,55.0,66.0,0,3,1,1,0,0,0,,
20260720_京王閣_3R,20260720,京王閣,3,5,015873,十文字 悠真,福 島,24,127,A3,A3,逃,,74.81,40.0,55.0,66.0,6,7,1,1,9,8,4,,
20260720_京王閣_3R,20260720,京王閣,3,6,014389,村本 慎吾,静 岡,44,94,A3,A3,追,,72.66,20.0,33.0,46.0,0,0,6,4,0,0,4,,
20260720_京王閣_3R,20260720,京王閣,3,7,012783,平澤 秀信,北海道,53,73,A3,A3,追,,67.25,0.0,8.0,16.0,0,0,0,1,0,0,2,,
20260720_京王閣_4R,20260720,京王閣,4,1,015007,岸川 哲也,大 阪,40,105,A3,A2,両,,85.34,19.0,38.0,57.0,5,0,2,3,6,7,3,,
20260720_京王閣_4R,20260720,京王閣,4,2,012710,大内 達也,宮 城,54,72,A3,A2,追,,83.0,5.0,11.0,33.0,0,1,1,0,0,0,4,,
20260720_京王閣_4R,20260720,京王閣,4,3,015980,吉川 敬介,東 京,23,129,A3,A3,逃,,80.41,83.0,83.0,91.0,3,6,1,0,4,4,4,,
20260720_京王閣_4R,20260720,京王閣,4,4,015155,三浦 大輝,宮 城,28,111,A3,A2,逃,,80.11,3.0,22.0,33.0,3,2,1,0,7,9,5,,
20260720_京王閣_4R,20260720,京王閣,4,5,014301,齋藤 輝彦,神奈川,43,93,A3,A2,追,,76.62,0.0,0.0,12.0,0,0,0,0,0,0,0,,
20260720_京王閣_4R,20260720,京王閣,4,6,011994,藤光 健一,東 京,56,63,A3,A3,追,,70.38,0.0,14.0,38.0,0,0,2,1,0,0,0,,
20260720_京王閣_4R,20260720,京王閣,4,7,012885,田中 智也,静 岡,53,74,A3,A3,追,,69.05,0.0,5.0,33.0,0,0,0,1,0,0,4,,
20260720_京王閣_5R,20260720,京王閣,5,1,015330,伊藤 奎,福 島,27,115,A1,A1,追,,86.7,14.0,25.0,37.0,0,1,4,2,0,0,4,,
20260720_京王閣_5R,20260720,京王閣,5,2,015095,遠藤 勝弥,静 岡,36,109,A1,A1,両,,85.08,12.0,20.0,32.0,1,2,2,0,4,4,3,,
20260720_京王閣_5R,20260720,京王閣,5,3,013201,北川 紋部,福 井,51,78,A2,A2,追,,82.07,3.0,18.0,40.0,0,0,2,3,0,0,0,,
20260720_京王閣_5R,20260720,京王閣,5,4,013951,永井 清史,岐 阜,43,88,A2,A2,両,,81.95,14.0,19.0,33.0,0,1,3,0,1,0,1,,
20260720_京王閣_5R,20260720,京王閣,5,5,014008,甲斐 康昭,群 馬,41,89,A2,A2,追,,81.0,25.0,25.0,25.0,0,1,0,0,0,0,1,,
20260720_京王閣_5R,20260720,京王閣,5,6,014094,有馬 雄二,奈 良,44,90,A2,A2,追,,80.27,3.0,13.0,20.0,0,0,3,1,0,0,9,,
20260720_京王閣_5R,20260720,京王閣,5,7,013399,塚本 勝士,栃 木,49,81,A2,A3,両,,70.38,9.0,19.0,33.0,2,2,0,0,3,3,1,,
20260720_京王閣_6R,20260720,京王閣,6,1,014671,山田 裕哉,岐 阜,40,98,A2,A1,追,,89.72,21.0,52.0,56.0,0,0,10,2,0,0,2,,
20260720_京王閣_6R,20260720,京王閣,6,2,013641,竹内 一暢,滋 賀,49,84,A1,A1,追,,85.71,14.0,39.0,57.0,0,0,8,3,0,0,8,,
20260720_京王閣_6R,20260720,京王閣,6,3,012940,小室 貴広,茨 城,52,75,A2,A2,追,,83.56,0.0,10.0,33.0,0,0,0,3,0,0,1,,
20260720_京王閣_6R,20260720,京王閣,6,4,015357,藤井 稜也,岐 阜,30,115,A2,A2,両,,82.2,8.0,20.0,29.0,0,1,3,1,2,2,2,,
20260720_京王閣_6R,20260720,京王閣,6,5,015157,高橋 大輝,秋 田,32,111,A2,A1,両,,81.81,11.0,22.0,33.0,0,3,3,0,4,3,0,,
20260720_京王閣_6R,20260720,京王閣,6,6,013838,山田 武,群 馬,49,87,A2,A2,追,,81.0,0.0,16.0,25.0,0,1,0,1,0,0,0,,
20260720_京王閣_6R,20260720,京王閣,6,7,013039,松山 正和,静 岡,55,76,A2,A2,追,,79.68,0.0,9.0,22.0,0,0,0,2,0,1,2,,
20260720_京王閣_7R,20260720,京王閣,7,1,015442,仁藤 秀,静 岡,27,117,A1,S2,両,,99.86,13.0,27.0,37.0,0,1,4,3,1,1,5,,
20260720_京王閣_7R,20260720,京王閣,7,2,013483,宮越 孝治,富 山,47,82,A1,S2,追,,94.42,2.0,8.0,17.0,0,0,2,1,0,1,9,,
20260720_京王閣_7R,20260720,京王閣,7,3,012811,江守 昇,千 葉,51,73,A1,A1,追,,91.6,13.0,33.0,46.0,0,0,4,1,0,0,1,,
20260720_京王閣_7R,20260720,京王閣,7,4,013014,江連 和洋,栃 木,54,76,A1,S2,追,,91.55,0.0,0.0,11.0,0,0,0,0,0,0,1,,
20260720_京王閣_7R,20260720,京王閣,7,5,015532,石田 拓真,愛 知,25,119,A1,A1,逃,,91.22,45.0,54.0,63.0,8,3,1,0,15,10,1,,
20260720_京王閣_7R,20260720,京王閣,7,6,015414,大森 光明,北海道,27,117,A2,A2,両,,85.29,18.0,33.0,51.0,2,4,2,1,3,5,1,,
20260720_京王閣_7R,20260720,京王閣,7,7,015879,西本 健三郎,茨 城,23,127,A2,A2,逃,,79.51,62.0,85.0,88.0,17,4,1,1,19,19,19,,
20260720_京王閣_8R,20260720,京王閣,8,1,012819,齊藤 竜也,神奈川,51,73,A1,S2,追,,99.56,6.0,25.0,37.0,0,1,3,4,0,0,1,,
20260720_京王閣_8R,20260720,京王閣,8,2,015428,藤田 周磨,埼 玉,29,117,A1,S2,逃,,97.32,16.0,28.0,44.0,2,3,1,1,8,9,3,,
20260720_京王閣_8R,20260720,京王閣,8,3,012678,舛井 幹雄,三 重,54,71,A1,A1,追,,90.13,17.0,26.0,39.0,0,1,3,2,1,0,6,,
20260720_京王閣_8R,20260720,京王閣,8,4,015187,鮫島 康治,大 阪,44,111,A2,A2,逃,,87.95,23.0,33.0,52.0,1,5,1,0,5,4,0,,
20260720_京王閣_8R,20260720,京王閣,8,5,015165,寺沼 将彦,東 京,34,111,A1,A1,追,,87.0,14.0,38.0,52.0,0,0,5,3,1,0,2,,
20260720_京王閣_8R,20260720,京王閣,8,6,015806,山本 天平,千 葉,28,125,A2,A2,逃,,84.48,20.0,27.0,41.0,7,1,0,0,18,19,9,,
20260720_京王閣_8R,20260720,京王閣,8,7,014586,近藤 寛央,東 京,39,97,A2,A1,追,,83.79,0.0,8.0,25.0,0,0,1,1,0,1,14,,
