レースキー,開催日,競輪場,レース番号,車番,登録番号,選手名,府県,年齢,期別,級班,前級班,脚質,ギヤ倍率,平均競走得点,勝率,２連対率,３連対率,逃げ,捲り,差し,マーク,バック,ホーム,スタート,誘導選手,status
20260713_岐阜_11R,20260713,岐阜,11,6,015754,成海 大聖,大 分,27,123,A2,A1,逃,,86.77,22.0,38.0,44.0,5,2,0,0,8,10,1,,
20260713_岐阜_11R,20260713,岐阜,11,7,014404,岩本 純,岡 山,45,94,A1,A1,両,,87.0,33.0,44.0,55.0,0,1,7,4,0,0,1,,
20260713_岐阜_12R,20260713,岐阜,12,1,015537,志田 龍星,岐 阜,28,119,S1,S1,逃,,110.18,18.0,45.0,63.0,5,3,2,0,12,11,2,,
20260713_岐阜_12R,20260713,岐阜,12,2,014930,杉森 輝大,茨 城,43,103,S1,S1,両,,106.46,10.0,26.0,46.0,0,2,5,1,1,0,5,,
20260713_岐阜_12R,20260713,岐阜,12,3,013140,小倉 竜二,徳 島,50,77,S1,S1,追,,110.91,11.0,33.0,37.0,0,0,4,5,0,0,1,,
20260713_岐阜_12R,20260713,岐阜,12,4,015381,岩谷 拓磨,福 岡,29,115,S1,S1,逃,,105.09,22.0,29.0,38.0,0,7,2,0,6,4,6,,
20260713_岐阜_12R,20260713,岐阜,12,5,015297,上野 優太,熊 本,29,113,S1,S1,追,,108.95,12.0,54.0,58.0,0,0,6,7,0,0,10,,
20260713_岐阜_12R,20260713,岐阜,12,6,015826,久田 朔,大 阪,22,125,S2,S2,逃,,105.54,20.0,54.0,70.0,8,5,0,0,18,17,3,,
20260713_岐阜_12R,20260713,岐阜,12,7,015891,野中 龍之介,神奈川,24,127,S2,S2,逃,,105.65,34.0,53.0,69.0,8,5,1,0,9,11,6,,
20260713_佐世保_1R,20260713,佐世保,1,1,014116,安東 宏高,大 分,44,90,A1,A2,追,,85.66,5.0,22.0,44.0,0,0,3,1,0,0,7,,
20260713_佐世保_1R,20260713,佐世保,1,2,014704,阿部 充宏,山 口,42,98,A2,A2,両,,84.11,3.0,18.0,40.0,0,0,3,2,0,0,4,,
20260713_佐世保_1R,20260713,佐世保,1,3,015600,照井 力斗,岩 手,24,121,A1,A1,逃,,86.53,20.0,33.0,60.0,4,6,0,0,11,12,2,,
20260713_佐世保_1R,20260713,佐世保,1,4,015843,松本 昂大,長 崎,22,125,A1,A2,逃,,83.33,29.0,29.0,33.0,5,2,0,0,10,12,0,,
20260713_佐世保_1R,20260713,佐世保,1,5,014455,小野 裕次,千 葉,38,95,A1,A1,追,,90.29,25.0,41.0,66.0,0,0,7,3,0,0,11,,
20260713_佐世保_1R,20260713,佐世保,1,6,015736,中岡 海,愛 媛,23,123,A2,A3,逃,,70.65,15.0,45.0,55.0,7,2,0,0,6,8,12,,
20260713_佐世保_1R,20260713,佐世保,1,7,013659,高比良 豪,福 岡,46,84,A2,A1,追,,82.72,9.0,22.0,31.0,0,2,1,2,0,0,0,,
20260713_佐世保_2R,20260713,佐世保,2,1,014181,藤原 悠斗,岡 山,40,91,A2,A2,追,,82.2,3.0,10.0,33.0,0,0,1,2,0,0,1,,
20260713_佐世保_2R,20260713,佐世保,2,2,013271,鮒田 博文,三 重,48,79,A2,A2,追,,79.96,0.0,7.0,23.0,0,0,0,2,0,0,0,,
20260713_佐世保_2R,20260713,佐世保,2,3,012602,吉村 文隆,京 都,54,70,A2,A2,追,,78.79,0.0,0.0,8.0,0,0,0,0,0,0,0,,
20260713_佐世保_2R,20260713,佐世保,2,4,015060,滝本 泰行,岡 山,30,107,A1,A1,両,,90.74,14.0,48.0,70.0,0,0,7,6,0,0,13,,
20260713_佐世保_2R,20260713,佐世保,2,5,014684,松本 卓也,徳 島,35,98,A1,A1,両,,88.13,13.0,26.0,46.0,2,3,2,1,10,8,6,,
20260713_佐世保_2R,20260713,佐世保,2,6,014021,森川 剛,神奈川,47,89,A2,A2,追,,78.5,3.0,6.0,20.0,0,0,1,1,1,1,1,,
20260713_佐世保_2R,20260713,佐世保,2,7,015813,山本 和虎,愛 知,23,125,A2,A2,逃,,82.23,9.0,38.0,38.0,6,1,1,0,10,11,15,,
20260713_佐世保_3R,20260713,佐世保,3,1,015294,小原 亮哉,大 分,36,113,A1,A1,追,,86.66,20.0,36.0,50.0,0,1,8,2,0,0,13,,
20260713_佐世保_3R,20260713,佐世保,3,2,014205,日当 泰之,青 森,38,92,A2,A2,両,,81.83,8.0,8.0,33.0,0,0,2,0,4,6,3,,
20260713_佐世保_3R,20260713,佐世保,3,3,014303,小川 達也,静 岡,39,93,A1,A1,逃,,79.18,0.0,3.0,22.0,1,0,0,0,8,13,0,,
20260713_佐世保_3R,20260713,佐世保,3,4,015471,中村 翔平,福 岡,33,117,A2,A2,両,,88.5,14.0,42.0,52.0,1,1,6,1,1,1,4,,
20260713_佐世保_3R,20260713,佐世保,3,5,013112,佐藤 明,静 岡,50,77,A2,A2,追,,81.79,0.0,4.0,37.0,0,0,0,1,0,0,7,,
20260713_佐世保_3R,20260713,佐世保,3,6,014227,緒方 剛,埼 玉,43,92,A2,A2,追,,78.55,0.0,0.0,5.0,0,0,0,0,0,0,3,,
20260713_佐世保_3R,20260713,佐世保,3,7,013910,高橋 秀吉,秋 田,43,88,A1,A1,追,,88.61,22.0,27.0,50.0,0,0,4,1,0,0,3,,
20260713_佐世保_4R,20260713,佐世保,4,1,013473,大塚 英伸,静 岡,48,82,A1,A1,追,,88.5,5.0,33.0,66.0,0,0,4,2,0,0,4,,
20260713_佐世保_4R,20260713,佐世保,4,2,013363,宇根 秀俊,愛 媛,49,80,A2,A1,追,,85.66,12.0,20.0,33.0,0,0,3,2,0,0,1,,
20260713_佐世保_4R,20260713,佐世保,4,3,013370,三槻 智清,佐 賀,49,80,A2,A2,追,,81.33,5.0,16.0,27.0,0,0,1,2,0,0,1,,
20260713_佐世保_4R,20260713,佐世保,4,4,014457,北野 良栄,茨 城,42,95,A2,A1,両,,84.85,14.0,35.0,46.0,1,3,2,4,6,8,1,,
20260713_佐世保_4R,20260713,佐世保,4,5,015835,藤井 優希,山 口,27,125,A1,A2,逃,,90.23,42.0,57.0,71.0,9,3,0,0,14,16,2,,
20260713_佐世保_4R,20260713,佐世保,4,6,012603,大川 栄二,和歌山,53,70,A2,A3,追,,73.7,20.0,45.0,75.0,0,0,7,4,0,0,2,,
20260713_佐世保_4R,20260713,佐世保,4,7,013384,金子 兼久,宮 城,48,81,A2,A2,追,,80.25,0.0,6.0,12.0,0,0,0,1,0,0,0,,
20260713_佐世保_5R,20260713,佐世保,5,1,014145,篠原 忍,愛 知,43,91,A1,A1,両,,92.52,13.0,39.0,56.0,0,0,6,3,0,0,6,,
20260713_佐世保_5R,20260713,佐世保,5,2,015842,松本 定,福 岡,30,125,A1,A2,逃,,94.2,62.0,83.0,87.0,13,7,0,0,20,14,3,,
20260713_佐世保_5R,20260713,佐世保,5,3,015433,山本 勝利,東 京,28,117,A1,S2,逃,,99.57,11.0,19.0,38.0,2,2,1,0,9,9,6,,
20260713_佐世保_5R,20260713,佐世保,5,4,014187,大西 祐,岡 山,39,91,A1,S2,両,,92.39,0.0,3.0,14.0,0,0,1,0,3,2,2,,
20260713_佐世保_5R,20260713,佐世保,5,5,015817,梅澤 忠秀,三 重,25,125,A1,A2,逃,,91.11,27.0,61.0,72.0,9,2,0,0,13,12,12,,
20260713_佐世保_5R,20260713,佐世保,5,6,013445,中村 良二,福 岡,51,81,A1,A1,追,,91.04,12.0,25.0,54.0,0,0,3,3,0,0,4,,
20260713_佐世保_5R,20260713,佐世保,5,7,012421,小沼 良,埼 玉,55,68,A1,S2,追,,101.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260713_佐世保_6R,20260713,佐世保,6,1,015945,橋本 のこ,愛 知,21,128,L1,L1,両,,45.56,0.0,0.0,6.0,0,0,0,0,1,3,0,,
20260713_佐世保_6R,20260713,佐世保,6,2,015069,細田 愛未,埼 玉,31,108,L1,L1,両,,52.76,4.0,52.0,66.0,1,1,0,9,4,2,0,,
20260713_佐世保_6R,20260713,佐世保,6,3,015943,高崎 千賀,神奈川,32,128,L1,L1,両,,46.94,0.0,5.0,23.0,0,0,0,1,0,0,0,,
20260713_佐世保_6R,20260713,佐世保,6,4,015074,島田 優里,長 崎,31,108,L1,L1,追,,49.16,5.0,22.0,33.0,0,1,0,3,0,0,0,,
20260713_佐世保_6R,20260713,佐世保,6,5,015220,鈴木 美教,静 岡,31,112,L1,L1,両,,52.2,20.0,44.0,60.0,5,1,2,3,6,5,2,,
20260713_佐世保_6R,20260713,佐世保,6,6,015226,成田 可菜絵,大 阪,39,112,L1,L1,両,,48.07,7.0,15.0,30.0,3,0,1,0,7,11,0,,
20260713_佐世保_6R,20260713,佐世保,6,7,015320,那須 萌美,宮 崎,35,114,L1,L1,両,,55.88,44.0,72.0,80.0,0,3,11,4,0,0,4,,
20260713_佐世保_7R,20260713,佐世保,7,1,014900,小林 莉子,東 京,33,102,L1,L1,両,,56.62,51.0,70.0,88.0,0,4,11,4,2,0,2,,
20260713_佐世保_7R,20260713,佐世保,7,2,015761,吉村 美有紀,愛 媛,24,124,L1,L1,両,,48.56,12.0,16.0,24.0,2,0,1,1,3,2,3,,
20260713_佐世保_7R,20260713,佐世保,7,3,015224,太田 美穂,三 重,29,112,L1,L1,両,,52.96,11.0,51.0,59.0,7,5,0,2,11,7,2,,
20260713_佐世保_7R,20260713,佐世保,7,4,015017,青木 美優,栃 木,32,106,L1,L1,追,,47.2,4.0,8.0,25.0,0,0,1,1,0,0,4,,
20260713_佐世保_7R,20260713,佐世保,7,5,015307,田中 千尋,愛 知,28,114,L1,L1,両,,46.9,0.0,5.0,10.0,0,0,1,0,0,0,7,,
20260713_佐世保_7R,20260713,佐世保,7,6,015863,磯村 光舞,山 口,21,126,L1,L1,両,,52.57,9.0,47.0,57.0,1,2,3,4,8,6,7,,
20260713_佐世保_7R,20260713,佐世保,7,7,015133,佐藤 友香,青 森,45,110,L1,L1,追,,45.75,0.0,0.0,3.0,0,0,0,0,0,1,2,,
20260713_佐世保_8R,20260713,佐世保,8,1,013204,佐野 梅一,京 都,50,78,S2,S2,追,,96.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260713_佐世保_8R,20260713,佐世保,8,2,014982,坂本 周作,青 森,34,105,S2,S2,逃,,93.27,13.0,13.0,18.0,0,3,0,0,6,6,0,,
20260713_佐世保_8R,20260713,佐世保,8,3,014081,田中 晴基,千 葉,40,90,S2,S2,追,,101.12,15.0,34.0,50.0,0,1,8,2,0,0,14,,
20260713_佐世保_8R,20260713,佐世保,8,4,015169,野口 裕史,千 葉,43,111,S2,S1,逃,,100.2,20.0,31.0,40.0,9,2,0,0,19,21,0,,
20260713_佐世保_8R,20260713,佐世保,8,5,014754,横関 裕樹,岐 阜,38,99,S2,S2,両,,102.51,17.0,34.0,55.0,0,0,9,1,0,0,14,,
20260713_佐世保_8R,20260713,佐世保,8,6,013670,小橋 秀幸,青 森,47,85,S2,A1,追,,92.92,22.0,44.0,59.0,0,0,7,5,0,0,11,,
20260713_佐世保_8R,20260713,佐世保,8,7,014752,竹内 雄作,岐 阜,38,99,S2,S2,逃,,97.68,6.0,13.0,30.0,1,3,0,0,12,16,4,,
20260713_佐世保_9R,20260713,佐世保,9,1,015066,原口 昌平,福 岡,33,107,S2,S2,両,,102.9,22.0,36.0,45.0,3,4,1,0,9,7,2,,
20260713_佐世保_9R,20260713,佐世保,9,2,014221,古川 尚耶,栃 木,40,92,S2,S2,追,,98.65,2.0,22.0,25.0,0,0,3,5,0,0,1,,
20260713_佐世保_9R,20260713,佐世保,9,3,014613,黒田 淳,岡 山,41,97,S2,S2,追,,98.03,7.0,23.0,30.0,0,0,3,3,0,0,1,,
20260713_佐世保_9R,20260713,佐世保,9,4,013514,山口 貴嗣,福 岡,47,82,S2,S2,追,,101.31,13.0,18.0,50.0,0,0,3,1,0,0,1,,
20260713_佐世保_9R,20260713,佐世保,9,5,015252,河合 佑弥,東 京,31,113,S2,S2,逃,,100.66,6.0,31.0,43.0,2,3,0,0,4,2,1,,
20260713_佐世保_9R,20260713,佐世保,9,6,015727,中原 航大,岡 山,26,123,S2,A1,逃,,91.45,37.0,62.0,62.0,10,4,1,0,14,11,5,,
20260713_佐世保_9R,20260713,佐世保,9,7,012478,加倉 正義,福 岡,55,68,S2,S2,追,,92.04,0.0,0.0,9.0,0,0,0,0,0,0,0,,
20260713_佐世保_10R,20260713,佐世保,10,1,014327,北村 信明,徳 島,40,93,S2,S2,追,,99.0,3.0,18.0,40.0,0,0,2,3,0,0,2,,
20260713_佐世保_10R,20260713,佐世保,10,2,015509,木村 佑来,宮 城,24,119,S2,S2,逃,,99.41,20.0,34.0,41.0,4,3,3,0,16,16,14,,
20260713_佐世保_10R,20260713,佐世保,10,3,015458,貴志 修己,和歌山,30,117,S2,S2,逃,,101.85,14.0,25.0,40.0,3,4,0,0,7,9,3,,
20260713_佐世保_10R,20260713,佐世保,10,4,015201,門田 凌,愛 媛,32,111,S2,A1,両,,91.51,33.0,55.0,62.0,1,6,7,1,0,1,3,,
20260713_佐世保_10R,20260713,佐世保,10,5,015541,石塚 慶一郎,和歌山,24,119,S2,S2,両,,103.93,18.0,37.0,50.0,0,3,3,0,0,3,0,,
20260713_佐世保_10R,20260713,佐世保,10,6,014512,長井 妙樹,東 京,37,96,S2,A1,追,,91.12,12.0,20.0,37.0,0,0,4,1,0,0,0,,
20260713_佐世保_10R,20260713,佐世保,10,7,014574,佐伯 翔,福 島,39,97,S2,S2,追,,97.92,0.0,15.0,30.0,0,0,0,2,0,0,3,,
20260713_佐世保_11R,20260713,佐世保,11,1,014262,稲吉 悠大,福 岡,39,92,S2,S2,追,,99.18,6.0,28.0,50.0,0,0,4,5,0,0,3,,
20260713_佐世保_11R,20260713,佐世保,11,2,014051,早坂 秀悟,茨 城,40,90,S2,S2,逃,,98.23,18.0,27.0,31.0,2,2,2,0,6,6,0,,
20260713_佐世保_11R,20260713,佐世保,11,3,013862,鈴木 伸之,愛 知,45,87,S2,S2,追,,100.92,10.0,17.0,32.0,0,0,5,0,0,0,1,,
20260713_佐世保_11R,20260713,佐世保,11,4,015386,阪本 和也,長 崎,31,115,S2,S2,追,,102.26,15.0,30.0,65.0,0,0,3,3,0,0,4,,
20260713_佐世保_11R,20260713,佐世保,11,5,015171,出澤 拓也,神奈川,35,111,S2,S2,追,,94.54,0.0,8.0,29.0,0,0,0,3,0,0,1,,
20260713_佐世保_11R,20260713,佐世保,11,6,015113,酒井 拳蔵,大 阪,30,109,S2,A1,両,,89.75,33.0,41.0,41.0,1,4,5,0,3,3,9,,
20260713_佐世保_11R,20260713,佐世保,11,7,015296,上田 尭弥,熊 本,28,113,S2,S1,逃,,101.6,13.0,34.0,34.0,3,3,1,1,6,7,1,,
20260713_佐世保_12R,20260713,佐世保,12,1,014358,須永 優太,福 島,38,94,S1,S1,追,,104.82,16.0,29.0,37.0,0,0,5,2,0,0,0,,
20260713_佐世保_12R,20260713,佐世保,12,2,013637,笠松 信幸,愛 知,47,84,S1,S1,追,,105.46,23.0,30.0,46.0,0,0,7,2,0,0,12,,
20260713_佐世保_12R,20260713,佐世保,12,3,015473,青柳 靖起,佐 賀,26,117,S1,S2,逃,,105.72,33.0,52.0,55.0,9,4,2,4,13,15,0,,
20260713_佐世保_12R,20260713,佐世保,12,4,014554,山形 一気,徳 島,37,96,S1,S1,追,,106.95,3.0,7.0,34.0,0,0,2,0,0,0,2,,
20260713_佐世保_12R,20260713,佐世保,12,5,014020,松坂 洋平,神奈川,43,89,S1,S1,両,,105.69,3.0,37.0,55.0,0,0,5,5,0,0,3,,
20260713_佐世保_12R,20260713,佐世保,12,6,014956,小川 賢人,福 岡,41,103,S1,A1,両,,94.08,16.0,41.0,62.0,1,4,3,2,1,1,3,,
20260713_佐世保_12R,20260713,佐世保,12,7,014940,谷口 遼平,三 重,32,103,S1,S1,逃,,108.3,30.0,38.0,46.0,5,0,4,1,7,6,8,,
20260713_京王閣_1R,20260713,京王閣,1,1,014093,窪田 陽介,滋 賀,41,90,A3,A2,追,,79.1,0.0,4.0,19.0,0,0,1,0,0,0,7,,
20260713_京王閣_1R,20260713,京王閣,1,2,014496,天沼 雅貴,埼 玉,42,96,A3,A2,追,,78.15,0.0,0.0,7.0,0,0,0,0,1,0,0,,
20260713_京王閣_1R,20260713,京王閣,1,3,014810,小川 辰徳,埼 玉,38,100,A3,A2,両,,75.43,0.0,8.0,13.0,1,0,0,1,6,7,3,,
20260713_京王閣_1R,20260713,京王閣,1,4,015997,片岡 遼真,福 井,23,129,A3,A3,逃,,70.33,0.0,11.0,22.0,0,1,0,0,2,0,0,,
20260713_京王閣_1R,20260713,京王閣,1,5,013324,市川 博章,静 岡,49,80,A3,A3,追,,69.37,0.0,16.0,37.0,0,0,2,2,0,0,5,,
20260713_京王閣_1R,20260713,京王閣,1,6,012883,大沼 孝行,静 岡,51,74,A3,A3,逃,,69.29,4.0,20.0,28.0,4,0,0,1,4,5,3,,
20260713_京王閣_1R,20260713,京王閣,1,7,013454,関戸 努,宮 城,51,82,A3,A3,追,,67.45,0.0,16.0,37.0,0,0,2,2,0,0,7,,
20260713_京王閣_2R,20260713,京王閣,2,1,014158,本間 慎吾,新 潟,39,91,A3,A2,追,,83.09,0.0,4.0,38.0,0,0,1,0,0,0,0,,
20260713_京王閣_2R,20260713,京王閣,2,2,015177,森川 康輔,岐 阜,29,111,A3,A1,両,,79.66,8.0,8.0,25.0,0,0,1,0,1,0,2,,
20260713_京王閣_2R,20260713,京王閣,2,3,015708,山口 直樹,神奈川,30,123,A3,A3,逃,,72.0,20.0,46.0,53.0,4,3,0,0,6,5,1,,
20260713_京王閣_2R,20260713,京王閣,2,4,013255,安坂 洋一,神奈川,50,79,A3,A3,追,,69.16,0.0,3.0,25.0,0,0,0,1,0,0,0,,
20260713_京王閣_2R,20260713,京王閣,2,5,013470,畠山 裕行,神奈川,48,82,A3,A3,追,,68.6,0.0,8.0,20.0,0,0,0,2,0,0,0,,
20260713_京王閣_2R,20260713,京王閣,2,6,013781,服部 正継,岐 阜,47,86,A3,A3,追,,66.17,0.0,5.0,23.0,0,0,0,1,0,0,3,,
20260713_京王閣_2R,20260713,京王閣,2,7,015965,篠原 輝利,茨 城,23,129,A3,A3,逃,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260713_京王閣_3R,20260713,京王閣,3,1,011712,金田 健一郎,大 阪,59,60,A3,A2,追,,77.62,0.0,7.0,22.0,0,0,0,2,0,0,1,,
20260713_京王閣_3R,20260713,京王閣,3,2,015874,角田 吏,福 島,23,127,A3,A3,逃,,77.48,51.0,70.0,81.0,8,10,0,1,12,9,7,,
20260713_京王閣_3R,20260713,京王閣,3,3,014434,山崎 功也,宮 城,37,95,A3,A3,追,,73.83,0.0,50.0,61.0,0,0,2,7,0,0,4,,
20260713_京王閣_3R,20260713,京王閣,3,4,015998,木曽田 晃大,京 都,25,129,A3,A3,逃,,71.66,0.0,0.0,16.0,0,0,0,0,0,1,0,,
20260713_京王閣_3R,20260713,京王閣,3,5,012005,藤田 和彦,神奈川,56,63,A3,A3,追,,69.09,6.0,12.0,38.0,0,0,3,1,0,0,0,,
20260713_京王閣_3R,20260713,京王閣,3,6,015425,藤野 竜也,栃 木,26,117,A3,A3,追,,67.78,14.0,14.0,28.0,0,0,2,0,1,0,1,,
20260713_京王閣_3R,20260713,京王閣,3,7,013678,菊池 崇訓,栃 木,49,85,A3,A3,追,,66.26,0.0,4.0,17.0,0,0,0,1,0,0,9,,
20260713_京王閣_4R,20260713,京王閣,4,1,014829,桜井 雄太,愛 知,34,100,A3,A2,逃,,81.53,25.0,35.0,50.0,7,1,2,0,8,8,0,,
20260713_京王閣_4R,20260713,京王閣,4,2,015975,小笠原 匠海,東 京,26,129,A3,A3,逃,,77.44,33.0,55.0,77.0,2,2,1,0,4,5,5,,
20260713_京王閣_4R,20260713,京王閣,4,3,012287,西川 弘資,三 重,57,66,A3,A3,追,,72.66,0.0,33.0,50.0,0,0,0,2,0,0,2,,
20260713_京王閣_4R,20260713,京王閣,4,4,014516,村松 俊弥,山 梨,39,96,A3,A3,追,,70.71,9.0,28.0,52.0,0,0,3,3,0,1,11,,
20260713_京王閣_4R,20260713,京王閣,4,5,013998,桂馬 将人,福 島,44,89,A3,A3,両,,68.7,8.0,25.0,37.0,0,3,1,2,1,0,0,,
20260713_京王閣_4R,20260713,京王閣,4,6,013244,小林 高志,東 京,53,79,A3,A3,追,,68.04,0.0,12.0,24.0,0,0,1,2,0,0,1,,
20260713_京王閣_4R,20260713,京王閣,4,7,014429,千澤 大輔,青 森,38,95,A3,A3,追,,66.77,11.0,14.0,22.0,0,0,3,1,0,0,2,,
20260713_京王閣_5R,20260713,京王閣,5,1,015189,山本 隼人,大 阪,28,111,A2,A1,追,,87.44,5.0,36.0,47.0,0,0,2,5,0,0,10,,
20260713_京王閣_5R,20260713,京王閣,5,2,015526,梅田 加津也,神奈川,32,119,A1,A1,逃,,86.33,22.0,29.0,48.0,3,3,2,0,13,15,11,,
20260713_京王閣_5R,20260713,京王閣,5,3,014302,武田 憲祐,神奈川,43,93,A1,A1,追,,85.13,3.0,24.0,55.0,0,0,1,6,0,0,8,,
20260713_京王閣_5R,20260713,京王閣,5,4,013041,三浦 稔希,愛 知,50,76,A1,A1,追,,84.34,0.0,25.0,33.0,0,0,2,4,0,0,7,,
20260713_京王閣_5R,20260713,京王閣,5,5,014674,丹波 孝佑,大 阪,38,98,A1,A1,逃,,83.8,12.0,37.0,37.0,6,0,0,0,6,8,1,,
20260713_京王閣_5R,20260713,京王閣,5,6,013580,河村 章憲,京 都,49,83,A2,A2,追,,81.68,0.0,13.0,31.0,0,0,1,3,0,0,3,,
20260713_京王閣_5R,20260713,京王閣,5,7,014753,山田 純也,岐 阜,37,99,A2,A2,両,,77.37,0.0,0.0,4.0,0,0,0,0,4,3,1,,
20260713_京王閣_6R,20260713,京王閣,6,1,015811,水谷 亮太,愛 知,29,125,A2,A2,逃,,88.55,11.0,40.0,62.0,6,4,0,1,14,12,12,,
20260713_京王閣_6R,20260713,京王閣,6,2,013308,木村 貴宏,茨 城,49,80,A1,A2,追,,86.95,4.0,14.0,42.0,0,0,2,1,0,0,11,,
20260713_京王閣_6R,20260713,京王閣,6,3,012679,坂上 忠克,石 川,52,71,A1,A1,追,,86.46,7.0,33.0,51.0,0,0,3,6,0,0,4,,
20260713_京王閣_6R,20260713,京王閣,6,4,012336,高谷 雅彦,青 森,54,67,A2,A1,両,,85.87,12.0,29.0,45.0,0,2,4,1,1,1,4,,
20260713_京王閣_6R,20260713,京王閣,6,5,014347,外崎 一成,北海道,39,94,A2,A2,追,,83.56,12.0,20.0,48.0,0,1,4,0,0,0,4,,
20260713_京王閣_6R,20260713,京王閣,6,6,015880,吉岡 優太,茨 城,24,127,A2,A2,逃,,81.5,72.0,83.0,94.0,7,8,0,0,11,7,5,,
20260713_京王閣_6R,20260713,京王閣,6,7,014520,伊藤 彰規,神奈川,36,96,A2,A2,両,,80.37,4.0,8.0,28.0,1,0,1,0,2,2,0,,
20260713_京王閣_7R,20260713,京王閣,7,1,015350,山本 修平,東 京,30,115,A2,A1,逃,,88.58,16.0,41.0,58.0,3,2,5,0,7,9,1,,
20260713_京王閣_7R,20260713,京王閣,7,2,013311,根本 雄紀,茨 城,49,80,A1,A1,追,,87.92,14.0,22.0,51.0,0,0,5,1,0,0,0,,
20260713_京王閣_7R,20260713,京王閣,7,3,015159,坂本 拓也,福 島,40,111,A1,A1,両,,86.44,28.0,28.0,60.0,0,2,5,0,5,5,7,,
20260713_京王閣_7R,20260713,京王閣,7,4,014354,大島 将人,福 島,37,94,A1,A1,追,,84.4,8.0,21.0,34.0,0,0,4,1,0,0,9,,
20260713_京王閣_7R,20260713,京王閣,7,5,013333,小西 誠也,三 重,50,80,A2,A2,追,,82.33,4.0,9.0,38.0,0,0,1,1,0,0,0,,
20260713_京王閣_7R,20260713,京王閣,7,6,013925,黒田 篤,栃 木,46,88,A2,A2,追,,79.2,0.0,0.0,16.0,0,0,0,0,0,0,1,,
20260713_京王閣_7R,20260713,京王閣,7,7,015112,日浦 崇道,和歌山,35,109,A2,A3,逃,,68.47,9.0,33.0,47.0,7,0,0,0,10,11,0,,
20260713_京王閣_8R,20260713,京王閣,8,1,015796,川田 真也,埼 玉,25,125,A1,A2,逃,,90.0,29.0,55.0,59.0,11,4,0,0,17,18,10,,
20260713_京王閣_8R,20260713,京王閣,8,2,013555,台 和紀,埼 玉,49,83,A1,A2,追,,87.4,22.0,33.0,48.0,0,0,8,1,0,0,1,,
20260713_京王閣_8R,20260713,京王閣,8,3,013482,松崎 貴久,富 山,52,82,A2,A1,追,,85.3,16.0,33.0,60.0,0,0,9,1,1,1,4,,
20260713_京王閣_8R,20260713,京王閣,8,4,014087,高橋 隆太,静 岡,43,90,A2,A2,追,,85.0,0.0,0.0,25.0,0,0,0,0,0,0,0,,
20260713_京王閣_8R,20260713,京王閣,8,5,014220,山崎 悟,茨 城,41,92,A2,A2,追,,83.03,0.0,17.0,28.0,0,0,1,4,0,0,7,,
20260713_京王閣_8R,20260713,京王閣,8,6,015456,安藤 直希,京 都,28,117,A2,A1,逃,,82.6,14.0,28.0,47.0,4,1,1,0,11,12,0,,
20260713_京王閣_8R,20260713,京王閣,8,7,013629,福森 慎太郎,千 葉,49,84,A2,A3,逃,,71.75,31.0,43.0,62.0,5,2,0,0,8,7,1,,
20260713_京王閣_9R,20260713,京王閣,9,1,015365,古賀 勝大,和歌山,35,115,A1,S2,両,,98.48,22.0,37.0,44.0,0,5,4,1,1,1,8,,
20260713_京王閣_9R,20260713,京王閣,9,2,014378,加賀山 淳,千 葉,42,94,A1,S2,逃,,98.04,8.0,21.0,34.0,3,1,1,0,4,5,0,,
20260713_京王閣_9R,20260713,京王閣,9,3,014527,飯田 憲司,静 岡,43,96,A1,S2,両,,93.4,4.0,8.0,12.0,0,0,2,0,0,0,0,,
20260713_京王閣_9R,20260713,京王閣,9,4,012785,小橋 明紀,青 森,53,73,A1,S2,追,,93.27,0.0,0.0,13.0,0,0,0,0,0,0,1,,
20260713_京王閣_9R,20260713,京王閣,9,5,015689,菊地 圭,宮 城,25,123,A1,A1,逃,,92.95,20.0,41.0,62.0,6,4,0,0,18,14,10,,
20260713_京王閣_9R,20260713,京王閣,9,6,014510,菅谷 隆司,東 京,41,96,A1,A1,両,,91.81,17.0,35.0,52.0,0,1,4,1,0,0,6,,
20260713_京王閣_9R,20260713,京王閣,9,7,015809,高野 信元,愛 知,27,125,A1,A2,逃,,91.41,45.0,75.0,79.0,11,6,1,0,17,14,3,,
20260713_岸和田_1R,20260713,岸和田,1,1,011622,杉山 正和,三 重,59,59,A3,A3,追,,71.41,16.0,33.0,58.0,0,0,2,2,0,0,4,,
20260713_岸和田_1R,20260713,岸和田,1,2,015188,浜田 翔平,大 阪,37,111,A3,A3,逃,,67.86,18.0,25.0,25.0,0,1,2,1,2,2,0,,
20260713_岸和田_1R,20260713,岸和田,1,3,014289,羽石 国臣,栃 木,51,93,A3,A3,追,,68.9,9.0,14.0,28.0,0,0,2,1,0,0,1,,
20260713_岸和田_1R,20260713,岸和田,1,4,014064,吉松 賢二,群 馬,40,90,A3,A3,両,,71.87,21.0,42.0,57.0,9,1,1,3,17,16,4,,
20260713_岸和田_1R,20260713,岸和田,1,5,012530,池上 孝之,兵 庫,54,69,A3,A3,追,,67.86,0.0,4.0,36.0,0,0,1,0,0,0,0,,
20260713_岸和田_1R,20260713,岸和田,1,6,014365,薮田 貴幸,茨 城,39,94,A3,A3,追,,67.83,0.0,0.0,0.0,0,0,0,0,0,0,0,,
