レースキー,開催日,競輪場,レース番号,車番,登録番号,選手名,府県,年齢,期別,級班,前級班,脚質,ギヤ倍率,平均競走得点,勝率,２連対率,３連対率,逃げ,捲り,差し,マーク,バック,ホーム,スタート,誘導選手,status
20260717_松阪_9R,20260717,松阪,9,3,015702,依田 翔大,山 梨,27,123,S2,S2,逃,,100.47,28.0,47.0,52.0,2,6,1,1,3,7,0,,
20260717_松阪_9R,20260717,松阪,9,4,013407,大矢 将大,埼 玉,47,81,S2,S2,追,,97.52,0.0,21.0,42.0,0,0,2,2,0,0,1,,
20260717_松阪_9R,20260717,松阪,9,5,014176,笹倉 慎也,富 山,40,91,S2,S2,追,,97.03,6.0,16.0,33.0,0,0,2,3,0,0,6,,
20260717_松阪_9R,20260717,松阪,9,6,013306,齋藤 登志信,宮 城,53,80,S2,S2,追,,93.47,0.0,4.0,8.0,0,0,1,0,0,0,0,,
20260717_松阪_9R,20260717,松阪,9,7,015716,尾方 祐仁,岐 阜,22,123,S2,S2,逃,,102.1,9.0,28.0,47.0,3,2,0,1,9,11,0,,
20260717_松阪_10R,20260717,松阪,10,1,012939,伏見 俊昭,福 島,50,75,S1,S1,追,,106.58,20.0,29.0,37.0,0,1,4,2,0,0,0,,
20260717_松阪_10R,20260717,松阪,10,2,014833,高久保 雄介,京 都,39,100,S2,S1,両,,105.0,15.0,35.0,55.0,1,0,4,2,1,1,3,,
20260717_松阪_10R,20260717,松阪,10,3,015476,緒方 将樹,熊 本,27,117,S1,S2,逃,,100.86,13.0,34.0,48.0,3,5,1,1,6,4,4,,
20260717_松阪_10R,20260717,松阪,10,4,015168,染谷 幸喜,千 葉,37,111,S2,S2,逃,,99.86,13.0,30.0,39.0,3,3,1,0,5,5,7,,
20260717_松阪_10R,20260717,松阪,10,5,015322,磯島 成介,青 森,26,115,S2,S2,逃,,101.4,15.0,31.0,40.0,4,4,2,0,13,13,0,,
20260717_松阪_10R,20260717,松阪,10,6,014233,西村 行貴,東 京,42,92,S2,A1,追,,91.54,25.0,45.0,66.0,0,1,6,4,0,0,0,,
20260717_松阪_10R,20260717,松阪,10,7,014854,久島 尚樹,宮 崎,35,100,S2,S2,両,,105.64,32.0,46.0,60.0,0,1,11,1,0,0,6,,
20260717_松阪_11R,20260717,松阪,11,1,014190,木村 隆弘,徳 島,40,91,S1,S1,追,,109.38,28.0,47.0,52.0,0,0,9,1,0,1,2,,
20260717_松阪_11R,20260717,松阪,11,2,015608,山口 多聞,埼 玉,24,121,S1,S2,逃,,99.55,11.0,25.0,37.0,5,1,1,0,19,19,1,,
20260717_松阪_11R,20260717,松阪,11,3,015211,平尾 一晃,長 崎,29,111,S2,S2,逃,,100.29,25.0,42.0,53.0,2,8,1,1,4,6,11,,
20260717_松阪_11R,20260717,松阪,11,4,014576,中田 雄喜,福 島,39,97,S2,S2,追,,102.06,12.0,34.0,56.0,0,0,5,6,0,0,6,,
20260717_松阪_11R,20260717,松阪,11,5,015380,外田 心斗,愛 媛,27,115,S2,S2,逃,,101.0,26.0,42.0,57.0,4,4,0,0,5,5,4,,
20260717_松阪_11R,20260717,松阪,11,6,014199,松岡 孔明,熊 本,44,91,S2,S2,両,,99.91,13.0,27.0,44.0,0,1,7,2,0,0,0,,
20260717_松阪_11R,20260717,松阪,11,7,014188,原 誠宏,香 川,40,91,S2,S2,追,,101.84,7.0,33.0,44.0,0,0,5,4,0,0,2,,
20260717_松阪_12R,20260717,松阪,12,1,015449,橋本 優己,岐 阜,26,117,S1,S2,逃,,109.04,44.0,56.0,68.0,5,8,1,0,6,6,1,,
20260717_松阪_12R,20260717,松阪,12,2,014076,志村 太賀,山 梨,43,90,S1,S2,追,,98.47,4.0,21.0,39.0,0,0,5,0,0,0,7,,
20260717_松阪_12R,20260717,松阪,12,3,013442,濱田 浩司,愛 媛,47,81,S2,S2,追,,104.65,19.0,33.0,47.0,0,0,5,2,0,0,9,,
20260717_松阪_12R,20260717,松阪,12,4,015441,鈴木 陸来,静 岡,29,117,S2,S2,逃,,102.56,12.0,44.0,52.0,4,1,3,3,6,8,9,,
20260717_松阪_12R,20260717,松阪,12,5,014174,柴崎 淳,三 重,39,91,S1,S1,両,,106.05,22.0,38.0,50.0,0,1,4,2,0,0,1,,
20260717_松阪_12R,20260717,松阪,12,6,015546,山根 将太,岡 山,29,119,S2,S2,逃,,99.07,17.0,32.0,46.0,7,2,0,0,15,12,3,,
20260717_松阪_12R,20260717,松阪,12,7,013719,吉田 敏洋,愛 知,46,85,S2,S2,両,,102.08,19.0,34.0,50.0,0,0,6,3,0,0,0,,
20260717_いわき平_1R,20260717,いわき平,1,1,015855,大浦 彩瑛,神奈川,30,126,L1,L1,逃,,55.66,41.0,70.0,75.0,2,13,1,1,8,0,4,,
20260717_いわき平_1R,20260717,いわき平,1,2,015939,半田 水晶,茨 城,28,128,L1,L1,両,,55.04,50.0,62.0,79.0,13,2,0,0,20,18,3,,
20260717_いわき平_1R,20260717,いわき平,1,3,015491,當銘 沙恵美,愛 知,27,118,L1,L1,両,,52.46,14.0,46.0,57.0,5,2,2,4,11,10,8,,
20260717_いわき平_1R,20260717,いわき平,1,4,015573,蛯原 杏奈,北海道,26,120,L1,L1,追,,50.13,5.0,11.0,41.0,0,0,2,2,0,0,2,,
20260717_いわき平_1R,20260717,いわき平,1,5,016036,鈴木 媛子,愛 知,28,130,L1,L1,両,,49.4,13.0,20.0,40.0,0,2,1,0,1,0,1,,
20260717_いわき平_1R,20260717,いわき平,1,6,015774,金田 舞夏,福 岡,23,124,L1,L1,両,,48.46,7.0,17.0,32.0,0,3,1,1,3,3,1,,
20260717_いわき平_1R,20260717,いわき平,1,7,015314,向井 円,大 阪,32,114,L1,L1,追,,46.66,0.0,0.0,11.0,0,0,0,0,0,0,16,,
20260717_いわき平_2R,20260717,いわき平,2,1,015225,坂口 楓華,愛 知,28,112,L1,L1,両,,56.55,59.0,77.0,85.0,5,12,3,1,15,6,0,,
20260717_いわき平_2R,20260717,いわき平,2,2,014963,石井 寛子,東 京,40,104,L1,L1,両,,55.33,60.0,73.0,83.0,1,11,8,2,3,2,0,,
20260717_いわき平_2R,20260717,いわき平,2,3,015756,熊谷 芽緯,岩 手,22,124,L1,L1,逃,,53.85,33.0,52.0,66.0,3,7,0,1,12,7,3,,
20260717_いわき平_2R,20260717,いわき平,2,4,015682,渡部 遥,愛 媛,24,122,L1,L1,両,,50.85,14.0,37.0,48.0,3,0,4,3,3,6,1,,
20260717_いわき平_2R,20260717,いわき平,2,5,015941,川原 未紀,千 葉,27,128,L1,L1,両,,49.85,0.0,13.0,40.0,1,0,2,0,2,6,6,,
20260717_いわき平_2R,20260717,いわき平,2,6,015942,齊藤 由莉,神奈川,28,128,L1,L1,両,,49.03,7.0,17.0,39.0,2,0,1,2,5,9,2,,
20260717_いわき平_2R,20260717,いわき平,2,7,015402,鈴木 樹里,福 島,26,116,L1,L1,両,,49.0,0.0,28.0,28.0,0,0,0,2,0,0,0,,
20260717_いわき平_3R,20260717,いわき平,3,1,013970,三好 陽一,愛 媛,44,88,A1,A2,両,,82.41,20.0,24.0,34.0,0,1,5,1,1,0,3,,
20260717_いわき平_3R,20260717,いわき平,3,2,015567,北川 大成,熊 本,25,119,A2,A2,逃,,81.76,4.0,23.0,33.0,3,0,2,0,4,5,1,,
20260717_いわき平_3R,20260717,いわき平,3,3,012861,小坂 敏之,栃 木,53,74,A2,A2,追,,81.22,0.0,7.0,18.0,0,0,0,2,0,0,1,,
20260717_いわき平_3R,20260717,いわき平,3,4,014456,亀井 久幸,千 葉,44,95,A2,A1,追,,79.93,0.0,6.0,25.0,0,0,0,1,0,1,0,,
20260717_いわき平_3R,20260717,いわき平,3,5,013468,勝俣 亮,神奈川,48,82,A2,A2,両,,79.0,8.0,16.0,25.0,2,2,0,0,3,2,1,,
20260717_いわき平_3R,20260717,いわき平,3,6,012956,鈴木 孝征,埼 玉,53,75,A2,A3,追,,75.16,25.0,50.0,66.0,0,0,4,2,0,0,0,,
20260717_いわき平_3R,20260717,いわき平,3,7,015924,利川 寛太,山 口,27,127,A2,A3,逃,,75.04,28.0,60.0,60.0,13,2,0,0,20,19,8,,
20260717_いわき平_4R,20260717,いわき平,4,1,012794,宇賀神 浩幸,栃 木,52,73,A2,A2,追,,83.18,3.0,11.0,14.0,0,0,2,1,0,0,0,,
20260717_いわき平_4R,20260717,いわき平,4,2,015088,神山 尚,栃 木,35,109,A1,A1,両,,82.87,18.0,21.0,40.0,1,1,4,1,4,4,5,,
20260717_いわき平_4R,20260717,いわき平,4,3,013036,深澤 伸介,静 岡,50,76,A2,A2,追,,82.0,0.0,24.0,32.0,0,0,4,2,0,0,2,,
20260717_いわき平_4R,20260717,いわき平,4,4,013183,坂木田 雄介,千 葉,52,78,A2,A2,逃,,81.82,7.0,21.0,39.0,4,2,0,0,10,12,0,,
20260717_いわき平_4R,20260717,いわき平,4,5,013512,長野 和弘,福 岡,49,82,A2,A2,追,,81.38,3.0,11.0,30.0,0,0,2,1,0,0,4,,
20260717_いわき平_4R,20260717,いわき平,4,6,015743,丸林 駿太,福 岡,24,123,A2,A3,逃,,73.66,28.0,57.0,61.0,10,2,0,0,16,15,1,,
20260717_いわき平_4R,20260717,いわき平,4,7,012914,武市 和人,高 知,52,74,A2,A3,追,,68.31,12.0,25.0,34.0,1,0,5,2,1,1,0,,
20260717_いわき平_5R,20260717,いわき平,5,1,015279,山崎 駿哉,岡 山,29,113,A2,A1,逃,,88.42,23.0,52.0,61.0,6,3,2,0,12,12,1,,
20260717_いわき平_5R,20260717,いわき平,5,2,014980,田原 宥明,北海道,35,105,A2,A1,両,,87.9,13.0,39.0,60.0,4,0,4,1,5,7,2,,
20260717_いわき平_5R,20260717,いわき平,5,3,014153,伊藤 太一,山 梨,43,91,A1,A2,追,,86.12,8.0,20.0,45.0,0,0,2,3,0,0,5,,
20260717_いわき平_5R,20260717,いわき平,5,4,014984,會澤 龍,宮 城,36,105,A1,A1,両,,85.63,21.0,36.0,51.0,0,3,7,2,1,0,14,,
20260717_いわき平_5R,20260717,いわき平,5,5,013660,徳吉 広紀,福 岡,49,84,A2,A2,追,,85.63,6.0,20.0,53.0,0,0,3,3,0,0,9,,
20260717_いわき平_5R,20260717,いわき平,5,6,015214,境 啓亨,熊 本,33,111,A2,A2,逃,,82.75,4.0,8.0,29.0,0,0,1,1,1,1,1,,
20260717_いわき平_5R,20260717,いわき平,5,7,013385,鎌田 聡,宮 城,48,81,A2,A2,追,,79.9,0.0,0.0,0.0,0,0,0,0,0,0,2,,
20260717_いわき平_6R,20260717,いわき平,6,1,015734,岡崎 陸登,愛 媛,28,123,A1,A1,逃,,90.58,29.0,54.0,66.0,9,2,2,0,10,11,9,,
20260717_いわき平_6R,20260717,いわき平,6,2,015847,寺師 幸成,鹿児島,34,125,A1,A2,逃,,86.0,22.0,33.0,44.0,2,1,0,0,4,4,0,,
20260717_いわき平_6R,20260717,いわき平,6,3,012766,立石 拓也,福 岡,52,72,A1,A1,両,,85.85,15.0,20.0,40.0,0,2,2,0,1,0,3,,
20260717_いわき平_6R,20260717,いわき平,6,4,014024,櫻井 丈,静 岡,44,89,A1,A1,追,,85.44,11.0,19.0,38.0,0,0,5,0,0,0,6,,
20260717_いわき平_6R,20260717,いわき平,6,5,015735,岡本 翔,愛 媛,24,123,A2,A2,逃,,83.16,11.0,33.0,38.0,3,3,0,0,9,9,2,,
20260717_いわき平_6R,20260717,いわき平,6,6,014387,佐野 恭太,静 岡,46,94,A2,A2,両,,82.03,0.0,20.0,40.0,1,1,0,4,1,1,0,,
20260717_いわき平_6R,20260717,いわき平,6,7,012779,田川 辰二,熊 本,52,72,A2,A2,追,,80.16,5.0,11.0,27.0,0,0,1,1,0,0,1,,
20260717_いわき平_7R,20260717,いわき平,7,1,014298,蒔田 英彦,千 葉,43,93,A1,S2,両,,97.54,4.0,17.0,34.0,0,3,0,1,1,2,3,,
20260717_いわき平_7R,20260717,いわき平,7,2,014454,上原 龍,長 野,41,95,A1,S2,追,,94.8,7.0,15.0,19.0,0,0,3,1,0,0,2,,
20260717_いわき平_7R,20260717,いわき平,7,3,014005,山本 健也,千 葉,45,89,A1,A1,追,,89.87,25.0,41.0,58.0,1,1,5,3,2,0,4,,
20260717_いわき平_7R,20260717,いわき平,7,4,013993,佐藤 朋也,秋 田,46,89,A1,A1,追,,89.53,17.0,41.0,55.0,0,4,4,4,1,0,2,,
20260717_いわき平_7R,20260717,いわき平,7,5,015700,吉田 晏生,埼 玉,27,123,A1,A1,逃,,89.04,25.0,50.0,58.0,8,3,1,0,10,11,3,,
20260717_いわき平_7R,20260717,いわき平,7,6,013471,松坂 英司,神奈川,51,82,A1,A1,追,,88.45,8.0,20.0,37.0,0,0,4,1,0,0,1,,
20260717_いわき平_7R,20260717,いわき平,7,7,014797,佐々木 吉徳,秋 田,38,100,A1,A1,逃,,86.92,11.0,37.0,44.0,6,2,1,1,10,10,1,,
20260717_いわき平_8R,20260717,いわき平,8,1,013884,守谷 陽介,岡 山,46,87,A1,S2,両,,98.83,7.0,21.0,40.0,0,0,8,1,1,1,0,,
20260717_いわき平_8R,20260717,いわき平,8,2,015278,田中 和磨,岡 山,30,113,A1,A2,逃,,92.63,33.0,70.0,86.0,2,12,6,1,11,4,1,,
20260717_いわき平_8R,20260717,いわき平,8,3,015691,岡部 伶音,福 島,27,123,A1,A1,逃,,90.44,22.0,55.0,66.0,2,3,0,0,5,5,4,,
20260717_いわき平_8R,20260717,いわき平,8,4,015559,神開 一輝,福 岡,32,119,A1,A1,逃,,90.11,35.0,35.0,35.0,0,0,7,0,1,2,6,,
20260717_いわき平_8R,20260717,いわき平,8,5,015432,水森 湧太,東 京,27,117,A1,A1,両,,87.13,18.0,37.0,50.0,1,1,2,2,2,4,3,,
20260717_いわき平_8R,20260717,いわき平,8,6,015845,稲留 敦貴,鹿児島,25,125,A2,A2,逃,,85.76,23.0,33.0,57.0,6,1,0,0,13,12,0,,
20260717_いわき平_8R,20260717,いわき平,8,7,014575,鈴木 達也,福 島,41,97,A2,A2,追,,83.24,3.0,10.0,26.0,0,0,2,1,0,0,3,,
20260717_いわき平_9R,20260717,いわき平,9,1,013901,山田 敦也,北海道,43,88,A1,S2,追,,98.61,9.0,23.0,52.0,0,0,5,0,0,0,0,,
20260717_いわき平_9R,20260717,いわき平,9,2,015876,三神 遼矢,福 島,24,127,A2,A2,逃,,94.0,80.0,86.0,86.0,11,2,0,0,12,12,4,,
20260717_いわき平_9R,20260717,いわき平,9,3,014658,馬場 和広,埼 玉,35,98,A1,A1,両,,93.25,24.0,52.0,64.0,2,3,6,2,5,5,6,,
20260717_いわき平_9R,20260717,いわき平,9,4,013936,小埜 正義,千 葉,45,88,A1,A1,追,,91.87,24.0,40.0,64.0,0,0,8,2,0,0,3,,
20260717_いわき平_9R,20260717,いわき平,9,5,015617,添田 龍児,神奈川,25,121,A1,A1,逃,,86.89,13.0,37.0,51.0,5,5,0,1,13,12,7,,
20260717_いわき平_9R,20260717,いわき平,9,6,015607,中山 拓人,埼 玉,26,121,A2,A1,逃,,84.4,6.0,13.0,40.0,1,1,0,0,3,3,4,,
20260717_いわき平_9R,20260717,いわき平,9,7,014353,宇佐見 裕輝,福 島,41,94,A1,A1,両,,80.41,16.0,16.0,16.0,0,2,0,0,0,0,0,,
20260717_弥彦_1R,20260717,弥彦,1,1,015970,田沼 龍弥,群 馬,21,129,A3,A3,逃,,73.8,20.0,20.0,60.0,0,1,1,0,4,2,2,,
20260717_弥彦_1R,20260717,弥彦,1,2,013663,中野 功史,長 崎,48,84,A3,A2,両,,76.83,0.0,0.0,0.0,0,0,0,0,1,1,4,,
20260717_弥彦_1R,20260717,弥彦,1,3,013521,中野 良,北海道,51,83,A3,A3,追,,74.26,6.0,50.0,70.0,0,1,8,6,0,0,0,,
20260717_弥彦_1R,20260717,弥彦,1,4,014126,高谷 敏史,青 森,41,91,A3,A2,両,,78.65,0.0,10.0,15.0,0,0,2,0,2,6,1,,
20260717_弥彦_1R,20260717,弥彦,1,5,014735,今村 俊雄,山 梨,46,99,A3,A3,追,,69.5,16.0,16.0,16.0,0,0,1,0,0,0,1,,
20260717_弥彦_1R,20260717,弥彦,1,6,012277,井上 典善,千 葉,58,66,A3,A3,追,,64.66,0.0,0.0,8.0,0,0,0,0,0,0,0,,
20260717_弥彦_1R,20260717,弥彦,1,7,013145,瓦田 勝也,福 岡,52,77,A3,A3,追,,69.0,0.0,12.0,50.0,0,0,0,1,0,0,0,,
20260717_弥彦_2R,20260717,弥彦,2,1,011417,小川 巧,岡 山,60,57,A3,A2,追,,83.62,3.0,27.0,44.0,0,0,2,6,0,0,1,,
20260717_弥彦_2R,20260717,弥彦,2,2,015887,星野 京旺,新 潟,26,127,A3,A3,逃,,70.55,7.0,25.0,51.0,5,0,1,1,11,9,18,,
20260717_弥彦_2R,20260717,弥彦,2,3,012092,高木 隆弘,神奈川,57,64,A3,A3,追,,71.56,0.0,6.0,31.0,0,0,0,1,0,0,0,,
20260717_弥彦_2R,20260717,弥彦,2,4,014842,川本 琢也,岡 山,39,100,A3,A3,両,,74.18,25.0,48.0,62.0,8,5,0,0,11,14,10,,
20260717_弥彦_2R,20260717,弥彦,2,5,013551,女屋 文伸,埼 玉,48,83,A3,A2,追,,78.28,0.0,23.0,33.0,0,0,1,4,0,0,1,,
20260717_弥彦_2R,20260717,弥彦,2,6,015981,小川 佑希也,千 葉,22,129,A3,A3,逃,,69.33,0.0,0.0,0.0,0,0,0,0,0,1,0,,
20260717_弥彦_2R,20260717,弥彦,2,7,013887,沖本 尚織,広 島,47,87,A3,A3,追,,69.41,0.0,11.0,35.0,0,0,0,2,0,0,0,,
20260717_弥彦_3R,20260717,弥彦,3,1,014781,船倉 卓郎,長 崎,42,99,A3,A2,追,,80.75,0.0,18.0,25.0,0,1,0,2,0,0,1,,
20260717_弥彦_3R,20260717,弥彦,3,2,015972,佐藤 凱王,埼 玉,24,129,A3,A3,逃,,71.5,0.0,40.0,40.0,2,0,0,0,2,2,1,,
20260717_弥彦_3R,20260717,弥彦,3,3,013109,志村 正洋,神奈川,51,77,A3,A3,追,,72.61,15.0,40.0,62.0,0,0,8,5,0,0,2,,
20260717_弥彦_3R,20260717,弥彦,3,4,014049,廣田 樹里,熊 本,45,89,A3,A2,両,,79.81,7.0,14.0,25.0,0,2,0,2,2,3,0,,
20260717_弥彦_3R,20260717,弥彦,3,5,015047,加藤 健一,神奈川,34,107,A3,A3,逃,,73.33,25.0,37.0,55.0,8,2,0,0,13,12,14,,
20260717_弥彦_3R,20260717,弥彦,3,6,013676,塚本 諭,福 島,50,85,A3,A3,追,,68.37,12.0,20.0,29.0,0,0,3,2,0,0,0,,
20260717_弥彦_3R,20260717,弥彦,3,7,013692,佐野 多喜男,新 潟,47,85,A3,A3,追,,68.57,15.0,19.0,30.0,0,1,3,1,0,0,0,,
20260717_弥彦_4R,20260717,弥彦,4,1,014719,佐川 拓也,福 島,37,99,A3,A3,両,,68.76,5.0,17.0,29.0,0,0,3,0,0,0,3,,
20260717_弥彦_4R,20260717,弥彦,4,2,014261,作田 悦章,徳 島,44,92,A3,A1,追,,87.89,10.0,31.0,51.0,0,0,4,5,0,0,7,,
20260717_弥彦_4R,20260717,弥彦,4,3,013926,早坂 道義,栃 木,47,88,A3,A3,追,,73.45,13.0,40.0,59.0,0,0,3,6,0,0,4,,
20260717_弥彦_4R,20260717,弥彦,4,4,014487,才迫 勇馬,広 島,37,95,A3,A2,逃,,85.1,33.0,60.0,63.0,10,4,2,2,16,17,14,,
20260717_弥彦_4R,20260717,弥彦,4,5,012930,浦崎 貴史,北海道,54,75,A3,A3,追,,72.35,5.0,23.0,58.0,0,0,1,3,0,0,1,,
20260717_弥彦_4R,20260717,弥彦,4,6,014931,横田 政直,群 馬,40,103,A3,A3,逃,,67.83,13.0,26.0,43.0,7,1,0,0,11,11,1,,
20260717_弥彦_4R,20260717,弥彦,4,7,013037,町田 勝志,静 岡,50,76,A3,A3,追,,68.5,10.0,10.0,30.0,0,0,1,0,0,0,1,,
20260717_弥彦_5R,20260717,弥彦,5,1,015672,松本 詩乃,東 京,27,122,L1,L1,両,,54.9,8.0,66.0,83.0,0,1,1,6,0,0,2,,
20260717_弥彦_5R,20260717,弥彦,5,2,015858,平子 結菜,三 重,22,126,L1,L1,両,,50.03,10.0,17.0,35.0,2,1,1,1,6,7,3,,
20260717_弥彦_5R,20260717,弥彦,5,3,015864,田野口 佳奈,香 川,21,126,L1,L1,両,,48.21,3.0,10.0,14.0,0,1,1,1,0,0,3,,
20260717_弥彦_5R,20260717,弥彦,5,4,015856,野寺 梓,静 岡,26,126,L1,L1,追,,45.85,0.0,0.0,0.0,0,0,0,0,0,1,4,,
20260717_弥彦_5R,20260717,弥彦,5,5,015766,宮西 令奈,石 川,25,124,L1,L1,両,,49.2,0.0,20.0,29.0,0,0,0,5,1,2,1,,
20260717_弥彦_5R,20260717,弥彦,5,6,015578,飯田 風音,埼 玉,24,120,L1,L1,両,,55.03,44.0,62.0,74.0,1,8,5,3,1,3,0,,
20260717_弥彦_5R,20260717,弥彦,5,7,015956,池原 杏,沖 縄,21,128,L1,L1,両,,48.0,0.0,11.0,22.0,0,0,0,2,1,4,9,,
20260717_弥彦_6R,20260717,弥彦,6,1,015310,梶原 百香,福 岡,29,114,L1,L1,両,,48.03,0.0,10.0,23.0,0,0,2,1,1,1,2,,
20260717_弥彦_6R,20260717,弥彦,6,2,015852,普久原 美海,栃 木,21,126,L1,L1,追,,49.03,3.0,7.0,29.0,0,0,2,0,0,2,10,,
20260717_弥彦_6R,20260717,弥彦,6,3,015401,清水 彩那,静 岡,27,116,L1,L1,両,,50.5,13.0,27.0,50.0,3,1,1,1,4,6,0,,
20260717_弥彦_6R,20260717,弥彦,6,4,014903,増茂 るるこ,東 京,34,102,L1,L1,両,,51.0,6.0,33.0,33.0,1,0,2,2,1,2,1,,
20260717_弥彦_6R,20260717,弥彦,6,5,015222,高橋 智香,愛 知,29,112,L1,L1,両,,50.0,0.0,33.0,33.0,0,0,0,1,0,0,0,,
20260717_弥彦_6R,20260717,弥彦,6,6,014904,渡辺 ゆかり,山 梨,45,102,L1,L1,追,,44.48,0.0,0.0,8.0,0,0,0,0,0,0,3,,
20260717_弥彦_6R,20260717,弥彦,6,7,014974,山原 さくら,山 口,33,104,L1,L1,両,,57.29,70.0,87.0,87.0,8,10,3,0,16,8,0,,
20260717_弥彦_7R,20260717,弥彦,7,1,013535,平沼 由充,福 島,50,83,A1,A2,追,,87.29,0.0,16.0,37.0,0,0,0,4,0,0,11,,
20260717_弥彦_7R,20260717,弥彦,7,2,014619,木村 浩宣,香 川,39,97,A1,A1,逃,,85.08,14.0,22.0,42.0,4,3,1,0,6,7,10,,
20260717_弥彦_7R,20260717,弥彦,7,3,015163,戸塚 涼介,埼 玉,32,111,A2,A2,逃,,86.37,11.0,29.0,66.0,8,0,0,0,23,23,2,,
20260717_弥彦_7R,20260717,弥彦,7,4,012845,林 成人,愛 媛,53,73,A2,A2,追,,81.19,3.0,3.0,26.0,0,0,1,0,0,0,2,,
20260717_弥彦_7R,20260717,弥彦,7,5,014277,山口 慎吾,北海道,43,93,A2,A2,追,,84.07,7.0,19.0,46.0,0,0,2,3,0,0,3,,
20260717_弥彦_7R,20260717,弥彦,7,6,012242,穴井 利久,福 岡,56,65,A2,A3,追,,70.25,3.0,3.0,33.0,0,0,1,0,0,0,1,,
20260717_弥彦_7R,20260717,弥彦,7,7,013929,宮内 善光,群 馬,45,88,A2,A1,追,,88.18,25.0,44.0,59.0,1,0,8,3,1,1,5,,
20260717_弥彦_8R,20260717,弥彦,8,1,015531,深瀬 泰我,静 岡,33,119,A1,A1,逃,,84.79,16.0,33.0,45.0,2,5,1,0,2,4,3,,
20260717_弥彦_8R,20260717,弥彦,8,2,014709,松岡 孝高,熊 本,40,98,A1,A1,両,,87.09,28.0,33.0,52.0,0,2,5,0,0,0,1,,
20260717_弥彦_8R,20260717,弥彦,8,3,012298,星島 太,岡 山,55,66,A2,A2,追,,79.55,0.0,0.0,16.0,0,0,0,0,0,0,0,,
20260717_弥彦_8R,20260717,弥彦,8,4,013188,山田 幸司,神奈川,54,78,A1,A1,追,,89.03,7.0,18.0,55.0,0,0,4,1,0,0,2,,
20260717_弥彦_8R,20260717,弥彦,8,5,015557,梶原 大地,福 岡,29,119,A1,A2,逃,,88.63,36.0,53.0,63.0,10,6,0,0,19,15,7,,
20260717_弥彦_8R,20260717,弥彦,8,6,013253,柴田 功一郎,神奈川,50,79,A2,A3,追,,73.22,0.0,22.0,66.0,0,0,2,0,0,0,0,,
20260717_弥彦_8R,20260717,弥彦,8,7,014615,藤原 亮太,岡 山,38,97,A2,A2,両,,80.71,0.0,4.0,28.0,1,0,0,0,4,4,5,,
20260717_弥彦_9R,20260717,弥彦,9,1,013491,近藤 範昌,岡 山,48,82,A1,A1,追,,85.84,11.0,30.0,42.0,0,0,4,4,1,1,1,,
20260717_弥彦_9R,20260717,弥彦,9,2,014513,樋口 絢土,東 京,38,96,A2,A3,追,,75.55,33.0,44.0,66.0,0,0,10,2,0,0,0,,
20260717_弥彦_9R,20260717,弥彦,9,3,015877,三澤 優樹,福 島,26,127,A2,A2,逃,,92.16,44.0,72.0,83.0,9,3,1,0,11,9,2,,
20260717_弥彦_9R,20260717,弥彦,9,4,014428,鹿内 翔,青 森,40,95,A1,A1,追,,87.91,8.0,33.0,54.0,0,0,4,4,0,0,5,,
20260717_弥彦_9R,20260717,弥彦,9,5,014851,横内 裕人,愛 媛,34,100,A2,A1,両,,86.25,14.0,33.0,51.0,3,2,2,2,8,10,3,,
20260717_弥彦_9R,20260717,弥彦,9,6,015885,五輪 拓巳,東 京,27,127,A2,A3,逃,,74.04,20.0,29.0,37.0,5,1,0,1,9,12,0,,
20260717_弥彦_9R,20260717,弥彦,9,7,013902,岩崎 将士,青 森,43,88,A1,A1,追,,86.37,4.0,20.0,41.0,0,0,2,3,0,0,7,,
20260717_弥彦_10R,20260717,弥彦,10,1,015795,今井 希,埼 玉,25,125,A1,A2,逃,,89.22,11.0,48.0,59.0,12,1,0,0,21,20,12,,
20260717_弥彦_10R,20260717,弥彦,10,2,014938,夏目 新吾,静 岡,38,103,A2,A2,逃,,83.66,12.0,20.0,29.0,3,1,0,1,12,15,1,,
20260717_弥彦_10R,20260717,弥彦,10,3,014335,中園 朋亨,福 岡,39,93,A2,A2,追,,79.78,5.0,10.0,26.0,0,0,1,1,0,2,11,,
20260717_弥彦_10R,20260717,弥彦,10,4,012809,高峰 賢治,山 梨,55,73,A2,A2,追,,84.78,13.0,34.0,39.0,0,0,3,5,0,0,1,,
20260717_弥彦_10R,20260717,弥彦,10,5,014077,古屋 琢晶,山 梨,40,90,A1,A1,両,,87.5,3.0,26.0,46.0,3,2,0,2,7,7,10,,
20260717_弥彦_10R,20260717,弥彦,10,6,015925,川西 康彦,徳 島,22,127,A2,A3,逃,,74.16,29.0,37.0,58.0,3,5,1,0,8,9,13,,
20260717_弥彦_10R,20260717,弥彦,10,7,014296,佐藤 清之,千 葉,43,93,A2,A1,追,,80.82,13.0,13.0,20.0,0,2,2,0,0,0,2,,
20260717_弥彦_11R,20260717,弥彦,11,1,012234,室井 竜二,徳 島,55,65,A1,S2,追,,93.1,0.0,0.0,20.0,0,0,0,0,0,0,0,,
20260717_弥彦_11R,20260717,弥彦,11,2,015332,鈴木 涼介,福 島,29,115,A1,S2,逃,,94.39,14.0,14.0,28.0,1,3,0,0,11,14,3,,
20260717_弥彦_11R,20260717,弥彦,11,3,014144,石川 雅望,群 馬,40,91,A1,A1,追,,90.76,19.0,28.0,52.0,0,0,4,2,0,0,2,,
