レースキー,開催日,競輪場,レース番号,車番,登録番号,選手名,府県,年齢,期別,級班,前級班,脚質,ギヤ倍率,平均競走得点,勝率,２連対率,３連対率,逃げ,捲り,差し,マーク,バック,ホーム,スタート,誘導選手,status
20260719_岐阜_2R,20260719,岐阜,2,2,015860,濱田 芽生,福 井,23,126,L1,L1,両,,45.82,0.0,7.0,10.0,0,0,0,2,1,1,3,,
20260719_岐阜_2R,20260719,岐阜,2,3,015393,佐々木 綾,東 京,27,116,L1,L1,両,,48.66,3.0,20.0,33.0,1,1,2,2,1,1,0,,
20260719_岐阜_2R,20260719,岐阜,2,4,015587,吉川 美穂,和歌山,33,120,L1,L1,両,,56.85,59.0,77.0,88.0,3,10,6,2,6,1,1,,
20260719_岐阜_2R,20260719,岐阜,2,5,015679,又多 風緑,石 川,24,122,L1,L1,両,,52.4,16.0,33.0,50.0,2,3,3,2,2,3,0,,
20260719_岐阜_2R,20260719,岐阜,2,6,015488,中村 美那,神奈川,25,118,L1,L1,両,,50.53,13.0,26.0,33.0,2,1,0,1,5,4,4,,
20260719_岐阜_3R,20260719,岐阜,3,1,013799,真田 晃,兵 庫,47,86,A2,A1,追,,86.3,3.0,30.0,53.0,0,0,4,5,0,0,4,,
20260719_岐阜_3R,20260719,岐阜,3,2,012417,須藤 直道,群 馬,54,68,A1,A1,追,,83.2,8.0,16.0,25.0,0,0,2,2,0,0,2,,
20260719_岐阜_3R,20260719,岐阜,3,3,014941,江端 隆司,福 井,33,103,A2,A2,逃,,86.29,29.0,37.0,41.0,2,2,5,0,4,5,3,,
20260719_岐阜_3R,20260719,岐阜,3,4,012953,矢内 良和,群 馬,50,75,A2,A2,追,,81.1,10.0,10.0,15.0,0,0,2,0,0,0,0,,
20260719_岐阜_3R,20260719,岐阜,3,5,015247,小玉 勇一,埼 玉,31,113,A2,A1,両,,83.83,8.0,20.0,36.0,2,2,1,0,7,8,2,,
20260719_岐阜_3R,20260719,岐阜,3,6,013179,飯島 淳,東 京,49,78,A2,A2,追,,80.93,3.0,10.0,17.0,0,0,1,2,0,0,0,,
20260719_岐阜_3R,20260719,岐阜,3,7,013584,坂田 学,兵 庫,50,83,A2,A2,両,,83.34,3.0,22.0,33.0,0,1,1,4,0,0,2,,
20260719_岐阜_4R,20260719,岐阜,4,1,013106,赤井 学,千 葉,52,77,A2,A2,追,,82.07,0.0,7.0,23.0,0,0,1,1,0,0,14,,
20260719_岐阜_4R,20260719,岐阜,4,2,013908,菅田 和宏,宮 城,44,88,A2,A2,逃,,80.96,6.0,15.0,24.0,2,1,1,1,11,12,13,,
20260719_岐阜_4R,20260719,岐阜,4,3,013263,田中 雅史,愛 知,49,79,A2,A1,追,,84.2,20.0,33.0,45.0,0,2,5,1,0,1,4,,
20260719_岐阜_4R,20260719,岐阜,4,4,012646,大澤 裕之,埼 玉,54,71,A2,A3,追,,75.5,16.0,50.0,54.0,0,0,5,7,0,0,0,,
20260719_岐阜_4R,20260719,岐阜,4,5,014439,山崎 司,福 島,42,95,A1,A1,追,,86.56,10.0,23.0,46.0,0,0,4,3,0,0,2,,
20260719_岐阜_4R,20260719,岐阜,4,6,014596,中村 賢二,愛 知,43,97,A2,A3,追,,73.66,20.0,36.0,52.0,2,1,4,2,2,2,8,,
20260719_岐阜_4R,20260719,岐阜,4,7,015167,小林 裕一朗,千 葉,32,111,A1,A1,両,,83.3,10.0,30.0,40.0,2,0,1,0,3,3,1,,
20260719_岐阜_5R,20260719,岐阜,5,1,014032,藤田 真,兵 庫,45,89,A1,A2,両,,85.61,23.0,26.0,46.0,2,2,3,0,3,3,2,,
20260719_岐阜_5R,20260719,岐阜,5,2,015415,坂本 紘規,青 森,29,117,A1,S2,逃,,94.63,10.0,15.0,21.0,0,1,2,0,4,5,2,,
20260719_岐阜_5R,20260719,岐阜,5,3,015907,上杉 有弘,福 井,24,127,A2,A2,逃,,91.95,66.0,71.0,71.0,8,7,0,0,11,10,0,,
20260719_岐阜_5R,20260719,岐阜,5,4,012759,金山 栄治,滋 賀,52,72,A1,S2,追,,94.33,0.0,8.0,8.0,0,0,0,2,0,0,0,,
20260719_岐阜_5R,20260719,岐阜,5,5,014646,三浦 雄大,宮 城,39,98,A1,A1,追,,92.07,38.0,57.0,65.0,0,1,14,0,0,0,6,,
20260719_岐阜_5R,20260719,岐阜,5,6,015255,樋口 開土,東 京,29,113,A1,A1,逃,,81.96,7.0,29.0,40.0,2,2,2,2,7,7,1,,
20260719_岐阜_5R,20260719,岐阜,5,7,013915,坂口 卓士,福 島,47,88,A2,A1,追,,87.58,8.0,45.0,54.0,0,0,5,6,0,0,1,,
20260719_岐阜_6R,20260719,岐阜,6,1,015535,佐藤 竜太,愛 知,25,119,A1,S2,逃,,93.41,6.0,6.0,16.0,0,1,1,0,4,5,3,,
20260719_岐阜_6R,20260719,岐阜,6,2,013775,鈴木 良太,静 岡,49,86,A1,A2,追,,84.33,0.0,30.0,40.0,0,0,1,2,0,0,2,,
20260719_岐阜_6R,20260719,岐阜,6,3,014657,野中 祐志,埼 玉,39,98,A1,S2,追,,98.0,0.0,6.0,25.0,0,0,0,1,0,0,1,,
20260719_岐阜_6R,20260719,岐阜,6,4,015894,大塚 城,静 岡,20,127,A2,A2,逃,,91.5,50.0,61.0,77.0,8,3,0,0,13,10,4,,
20260719_岐阜_6R,20260719,岐阜,6,5,014470,板橋 慎治,岐 阜,44,95,A2,A2,追,,81.69,3.0,11.0,30.0,0,0,1,2,0,0,11,,
20260719_岐阜_6R,20260719,岐阜,6,6,015871,三浦 生誠,岩 手,24,127,A2,A3,逃,,75.75,36.0,56.0,60.0,12,2,0,0,14,15,12,,
20260719_岐阜_6R,20260719,岐阜,6,7,013267,鷲見 逸喜,岐 阜,48,79,A1,A1,追,,88.95,9.0,28.0,38.0,0,0,2,4,0,0,4,,
20260719_岐阜_7R,20260719,岐阜,7,1,015701,石田 典大,東 京,28,123,A1,A2,逃,,91.14,42.0,61.0,61.0,12,1,0,0,15,15,1,,
20260719_岐阜_7R,20260719,岐阜,7,2,013950,松山 桂輔,愛 知,42,88,A1,A1,追,,87.79,17.0,34.0,62.0,0,1,8,1,1,0,3,,
20260719_岐阜_7R,20260719,岐阜,7,3,015262,内山 雅貴,静 岡,31,113,A1,S2,逃,,98.57,25.0,28.0,50.0,2,4,1,1,9,5,3,,
20260719_岐阜_7R,20260719,岐阜,7,4,013716,佐藤 亙,愛 知,46,85,A1,A1,追,,89.03,24.0,36.0,60.0,0,0,8,4,0,0,3,,
20260719_岐阜_7R,20260719,岐阜,7,5,013994,杉山 悠也,秋 田,42,89,A1,S2,追,,99.47,4.0,25.0,37.0,0,0,2,4,0,0,0,,
20260719_岐阜_7R,20260719,岐阜,7,6,015898,岩原 健馬,愛 知,21,127,A2,A3,逃,,76.5,50.0,66.0,79.0,12,3,1,0,12,11,3,,
20260719_岐阜_7R,20260719,岐阜,7,7,012728,飯田 辰哉,千 葉,53,72,A1,A1,追,,91.56,13.0,33.0,50.0,0,0,8,2,0,0,6,,
20260719_豊橋_1R,20260719,豊橋,1,1,015053,廣田 敦士,三 重,33,107,A3,A2,逃,,77.66,12.0,20.0,20.0,4,0,1,0,4,9,4,,
20260719_豊橋_1R,20260719,豊橋,1,2,014266,宮本 龍一,福 岡,40,92,A3,A3,両,,71.46,6.0,40.0,46.0,0,0,3,9,0,0,10,,
20260719_豊橋_1R,20260719,豊橋,1,3,014483,竜門 孝宗,兵 庫,40,95,A3,A3,追,,70.4,3.0,14.0,40.0,0,0,2,2,0,0,2,,
20260719_豊橋_1R,20260719,豊橋,1,4,014559,田山 誠,長 崎,39,96,A3,A3,逃,,70.16,25.0,33.0,41.0,1,1,2,0,2,2,1,,
20260719_豊橋_1R,20260719,豊橋,1,5,013264,山中 貴雄,愛 知,50,79,A3,A3,追,,69.8,0.0,11.0,34.0,0,0,0,3,0,0,0,,
20260719_豊橋_1R,20260719,豊橋,1,6,013446,丸林 一孝,福 岡,48,81,A3,A3,追,,69.42,0.0,15.0,26.0,0,0,0,3,0,0,0,,
20260719_豊橋_1R,20260719,豊橋,1,7,012618,武智 尚之,愛 媛,55,70,A3,A3,追,,68.0,0.0,6.0,37.0,0,0,1,0,0,0,2,,
20260719_豊橋_2R,20260719,豊橋,2,1,014316,山崎 光展,京 都,39,93,A3,A2,両,,78.64,4.0,8.0,40.0,0,0,1,1,0,0,8,,
20260719_豊橋_2R,20260719,豊橋,2,2,015110,小出 慎也,和歌山,34,109,A3,A2,逃,,77.66,3.0,23.0,23.0,4,1,0,2,10,9,0,,
20260719_豊橋_2R,20260719,豊橋,2,3,015988,鴨下 佳朋,愛 知,21,129,A3,A3,逃,,72.08,8.0,16.0,33.0,1,0,0,1,3,3,2,,
20260719_豊橋_2R,20260719,豊橋,2,4,011715,黒木 誠一,兵 庫,58,60,A3,A3,両,,70.44,0.0,16.0,44.0,0,0,0,3,0,0,3,,
20260719_豊橋_2R,20260719,豊橋,2,5,012893,吉野 猛,愛 知,53,74,A3,A3,追,,69.33,0.0,20.0,46.0,0,0,3,0,0,0,0,,
20260719_豊橋_2R,20260719,豊橋,2,6,013040,服部 竜二,愛 知,54,76,A3,A3,追,,68.45,13.0,18.0,31.0,0,0,3,1,0,0,2,,
20260719_豊橋_2R,20260719,豊橋,2,7,012694,志村 達也,広 島,54,71,A3,A3,追,,68.0,4.0,23.0,38.0,0,0,1,4,0,2,1,,
20260719_豊橋_3R,20260719,豊橋,3,1,016007,渡邊 諒馬,愛 媛,24,129,A3,A3,逃,,78.25,25.0,66.0,83.0,0,4,4,0,0,0,0,,
20260719_豊橋_3R,20260719,豊橋,3,2,014042,徳吉 正治,福 岡,43,89,A3,A3,両,,71.43,23.0,36.0,53.0,0,0,9,2,0,1,1,,
20260719_豊橋_3R,20260719,豊橋,3,3,013128,梶原 秀庸,大 阪,52,77,A3,A3,追,,70.21,15.0,15.0,42.0,0,0,3,0,0,0,1,,
20260719_豊橋_3R,20260719,豊橋,3,4,013505,住村 実,徳 島,50,82,A3,A3,追,,70.11,0.0,16.0,27.0,0,0,1,2,0,0,0,,
20260719_豊橋_3R,20260719,豊橋,3,5,011665,倉岡 慎太郎,熊 本,58,59,A3,A3,追,,68.57,10.0,25.0,32.0,0,1,4,2,0,0,1,,
20260719_豊橋_3R,20260719,豊橋,3,6,014490,永田 隼一,福 岡,46,95,A3,A3,逃,,68.0,12.0,21.0,33.0,3,4,0,0,9,10,0,,
20260719_豊橋_3R,20260719,豊橋,3,7,014395,竹田 慎一,富 山,47,94,A3,A3,両,,65.0,0.0,0.0,25.0,0,0,0,0,0,0,0,,
20260719_豊橋_4R,20260719,豊橋,4,1,016015,横溝 貫太,福 岡,23,129,A3,A3,逃,,78.83,28.0,71.0,71.0,2,3,0,0,4,2,0,,
20260719_豊橋_4R,20260719,豊橋,4,2,011198,大竹 慎吾,大 分,61,55,A3,A2,追,,76.62,0.0,3.0,7.0,0,0,0,1,0,0,0,,
20260719_豊橋_4R,20260719,豊橋,4,3,012997,後田 康成,長 崎,53,75,A3,A3,追,,71.25,28.0,36.0,40.0,0,0,7,2,0,1,0,,
20260719_豊橋_4R,20260719,豊橋,4,4,012976,中井 修,滋 賀,56,75,A3,A3,両,,70.95,16.0,33.0,45.0,0,1,6,1,0,0,2,,
20260719_豊橋_4R,20260719,豊橋,4,5,014407,森 佑樹,岡 山,40,94,A3,A3,逃,,70.73,30.0,40.0,43.0,7,5,0,0,15,11,4,,
20260719_豊橋_4R,20260719,豊橋,4,6,014099,坂本 佳憲,大 阪,41,90,A3,A3,追,,70.43,0.0,17.0,47.0,0,0,0,3,0,0,5,,
20260719_豊橋_4R,20260719,豊橋,4,7,012982,上原 直樹,岡 山,52,75,A3,A3,追,,69.9,12.0,29.0,41.0,0,1,5,3,0,0,1,,
20260719_豊橋_5R,20260719,豊橋,5,1,015194,船瀬 惇平,広 島,32,111,A1,A1,逃,,91.7,30.0,46.0,60.0,6,3,4,1,13,15,1,,
20260719_豊橋_5R,20260719,豊橋,5,2,014600,山田 祥明,岐 阜,46,97,A1,A1,追,,86.17,16.0,33.0,38.0,0,0,5,1,0,0,8,,
20260719_豊橋_5R,20260719,豊橋,5,3,014843,峰重 祐之介,岡 山,36,100,A2,A2,追,,84.09,0.0,4.0,23.0,0,0,1,0,0,0,11,,
20260719_豊橋_5R,20260719,豊橋,5,4,014614,高橋 清太郎,岡 山,41,97,A1,A1,追,,83.44,11.0,18.0,37.0,0,0,3,2,1,0,1,,
20260719_豊橋_5R,20260719,豊橋,5,5,012112,冨岡 健一,岐 阜,56,64,A2,A2,追,,81.71,0.0,4.0,23.0,0,0,0,1,0,0,0,,
20260719_豊橋_5R,20260719,豊橋,5,6,013809,杉山 剛,福 岡,49,86,A2,A2,両,,80.64,3.0,21.0,32.0,0,1,1,4,1,4,2,,
20260719_豊橋_5R,20260719,豊橋,5,7,015906,林 佳宗依,富 山,25,127,A2,A3,逃,,76.76,35.0,48.0,58.0,9,4,1,1,14,13,12,,
20260719_豊橋_6R,20260719,豊橋,6,1,015820,岩元 叶馬,富 山,23,125,A1,A2,逃,,88.5,26.0,39.0,43.0,6,2,0,1,12,11,8,,
20260719_豊橋_6R,20260719,豊橋,6,2,014390,愛敬 博之,愛 知,42,94,A1,A1,追,,87.0,11.0,29.0,55.0,0,1,5,2,0,0,0,,
20260719_豊橋_6R,20260719,豊橋,6,3,015275,伊藤 歩登,兵 庫,27,113,A2,A1,逃,,85.77,25.0,51.0,62.0,9,4,0,1,18,14,0,,
20260719_豊橋_6R,20260719,豊橋,6,4,013968,越智 展孝,愛 媛,44,88,A2,A1,追,,84.4,11.0,25.0,33.0,0,0,4,3,0,0,1,,
20260719_豊橋_6R,20260719,豊橋,6,5,014758,中野 智公,和歌山,36,99,A2,A2,追,,84.33,0.0,20.0,41.0,0,0,2,3,0,0,2,,
20260719_豊橋_6R,20260719,豊橋,6,6,015379,下野 義城,愛 媛,29,115,A2,A2,逃,,80.95,4.0,8.0,30.0,0,1,1,0,6,6,5,,
20260719_豊橋_6R,20260719,豊橋,6,7,012971,小川 将人,愛 知,50,75,A2,A2,追,,80.23,0.0,7.0,15.0,0,0,2,0,0,0,1,,
20260719_豊橋_7R,20260719,豊橋,7,1,015633,中釜 健次,大 阪,27,121,A1,A1,逃,,90.33,33.0,40.0,50.0,3,8,1,0,10,7,11,,
20260719_豊橋_7R,20260719,豊橋,7,2,012981,片山 弘城,大 阪,50,75,A1,A1,追,,89.48,29.0,37.0,59.0,0,0,9,1,0,0,4,,
20260719_豊橋_7R,20260719,豊橋,7,3,013782,原 真司,岐 阜,48,86,A1,A1,追,,87.81,14.0,29.0,44.0,0,1,3,4,0,0,3,,
20260719_豊橋_7R,20260719,豊橋,7,4,014561,高橋 義秋,大 分,39,96,A1,A2,両,,87.0,16.0,33.0,44.0,0,0,5,1,1,1,3,,
20260719_豊橋_7R,20260719,豊橋,7,5,015387,緒方 慎太朗,熊 本,27,115,A2,A2,逃,,83.04,13.0,22.0,45.0,3,2,0,0,12,8,0,,
20260719_豊橋_7R,20260719,豊橋,7,6,014172,山田 隼司,岐 阜,39,91,A2,A2,両,,81.95,16.0,20.0,33.0,2,0,3,0,5,6,0,,
20260719_豊橋_7R,20260719,豊橋,7,7,012379,小林 健,岡 山,55,67,A2,A2,追,,81.76,3.0,16.0,30.0,0,0,3,2,0,0,1,,
20260719_豊橋_8R,20260719,豊橋,8,1,015469,犬塚 貴之,愛 知,25,117,A1,A2,両,,90.06,47.0,52.0,64.0,1,7,1,0,1,1,10,,
20260719_豊橋_8R,20260719,豊橋,8,2,013638,村上 卓茂,愛 知,48,84,A2,A2,追,,85.58,4.0,37.0,54.0,0,0,5,4,0,0,10,,
20260719_豊橋_8R,20260719,豊橋,8,3,015742,堀越 翔己,福 岡,27,123,A2,A1,逃,,84.82,26.0,39.0,47.0,1,8,0,0,3,4,5,,
20260719_豊橋_8R,20260719,豊橋,8,4,014415,楢原 由将,福 岡,38,94,A2,A2,両,,81.91,4.0,12.0,25.0,0,0,1,2,0,0,2,,
20260719_豊橋_8R,20260719,豊橋,8,5,015901,真木 寛斗,愛 知,23,127,A2,A2,逃,,80.51,74.0,85.0,100.0,19,4,0,0,25,20,8,,
20260719_豊橋_8R,20260719,豊橋,8,6,015722,竹澤 雅也,福 井,25,123,A2,A2,逃,,78.84,0.0,3.0,15.0,1,0,0,0,3,6,0,,
20260719_豊橋_8R,20260719,豊橋,8,7,013581,薮 謙治,京 都,48,83,A2,A3,追,,75.25,12.0,37.0,58.0,0,0,3,6,0,0,3,,
20260719_豊橋_9R,20260719,豊橋,9,1,014565,中村 健志,熊 本,40,96,A1,S2,追,,97.43,3.0,19.0,48.0,0,0,4,2,0,0,14,,
20260719_豊橋_9R,20260719,豊橋,9,2,015276,佐伯 亮輔,岡 山,32,113,A1,S2,逃,,97.4,13.0,20.0,36.0,3,3,0,0,8,8,2,,
20260719_豊橋_9R,20260719,豊橋,9,3,013959,鷲田 佳史,福 井,43,88,A1,S2,追,,95.83,7.0,15.0,23.0,0,0,1,1,0,0,1,,
20260719_豊橋_9R,20260719,豊橋,9,4,015562,山本 浩成,福 岡,28,119,A1,A1,逃,,93.62,25.0,54.0,70.0,5,5,2,1,12,9,10,,
20260719_豊橋_9R,20260719,豊橋,9,5,015457,村田 瑞季,京 都,29,117,A1,A1,逃,,93.16,25.0,45.0,66.0,4,5,2,0,12,8,8,,
20260719_豊橋_9R,20260719,豊橋,9,6,015010,吉川 嘉斗,徳 島,33,105,A1,S2,追,,92.81,3.0,14.0,17.0,0,2,0,2,0,0,2,,
20260719_豊橋_9R,20260719,豊橋,9,7,013197,鈴木 幸紀,三 重,50,78,A1,S2,追,,92.13,0.0,5.0,7.0,0,0,1,1,0,0,0,,
