レースキー,開催日,競輪場,レース番号,車番,登録番号,選手名,府県,年齢,期別,級班,前級班,脚質,ギヤ倍率,平均競走得点,勝率,２連対率,３連対率,逃げ,捲り,差し,マーク,バック,ホーム,スタート,誘導選手,status
20260721_岸和田_12R,20260721,岸和田,12,4,014752,竹内 雄作,岐 阜,38,99,S2,S2,逃,,97.81,6.0,15.0,30.0,2,3,0,0,13,17,4,,
20260721_岸和田_12R,20260721,岸和田,12,5,014588,柿澤 大貴,長 野,36,97,S2,S1,追,,106.71,12.0,37.0,46.0,0,2,6,4,0,0,10,,
20260721_岸和田_12R,20260721,岸和田,12,6,015552,上野 雅彦,香 川,24,119,S2,S2,逃,,94.9,0.0,9.0,27.0,1,1,0,0,6,6,0,,
20260721_岸和田_12R,20260721,岸和田,12,7,130132,ラブレイセン,オラン,29,,S2,S2,両,,110.33,100.0,100.0,100.0,3,0,0,0,3,3,0,,
20260721_京王閣_1R,20260721,京王閣,1,1,014254,武田 和也,奈 良,38,92,A3,A3,両,,72.5,10.0,46.0,60.0,4,1,3,5,6,7,17,,
20260721_京王閣_1R,20260721,京王閣,1,2,014666,等々力 久就,長 野,35,98,A3,A3,逃,,71.72,27.0,39.0,45.0,5,6,1,1,7,5,1,,
20260721_京王閣_1R,20260721,京王閣,1,3,015253,清水 健次,東 京,33,113,A3,A3,逃,,68.63,18.0,36.0,54.0,3,1,0,0,3,5,0,,
20260721_京王閣_1R,20260721,京王閣,1,4,014209,加美山 隆行,宮 城,40,92,A3,A3,追,,68.2,4.0,24.0,36.0,0,0,4,2,0,0,9,,
20260721_京王閣_1R,20260721,京王閣,1,5,013272,古田 義明,三 重,53,79,A3,A3,追,,68.19,4.0,9.0,27.0,0,0,1,1,0,0,2,,
20260721_京王閣_1R,20260721,京王閣,1,6,013029,藤田 晃英,千 葉,51,76,A3,A3,追,,67.87,0.0,4.0,20.0,0,0,0,1,0,0,0,,
20260721_京王閣_1R,20260721,京王閣,1,7,013023,吉田 英二,東 京,52,76,A3,A3,追,,66.46,3.0,13.0,23.0,0,0,2,2,0,0,1,,
20260721_京王閣_2R,20260721,京王閣,2,1,014578,大越 啓介,栃 木,37,97,A3,A2,追,,79.2,11.0,25.0,42.0,0,0,5,4,0,0,0,,
20260721_京王閣_2R,20260721,京王閣,2,2,011994,藤光 健一,東 京,56,63,A3,A3,追,,70.38,0.0,14.0,38.0,0,0,2,1,0,0,0,,
20260721_京王閣_2R,20260721,京王閣,2,3,014662,櫻井 宏樹,東 京,37,98,A3,A3,両,,69.66,8.0,37.0,37.0,1,1,4,3,3,7,1,,
20260721_京王閣_2R,20260721,京王閣,2,4,015966,近内 三孝,栃 木,30,129,A3,A3,逃,,69.66,0.0,0.0,0.0,0,0,0,0,0,0,2,,
20260721_京王閣_2R,20260721,京王閣,2,5,013861,岡田 大門,愛 知,45,87,A3,A3,両,,68.03,10.0,14.0,21.0,1,1,1,1,4,3,7,,
20260721_京王閣_2R,20260721,京王閣,2,6,012671,滝川 秀嗣,愛 知,53,71,A3,A3,追,,67.84,0.0,0.0,23.0,0,0,0,0,0,0,0,,
20260721_京王閣_2R,20260721,京王閣,2,7,012783,平澤 秀信,北海道,53,73,A3,A3,追,,67.25,0.0,8.0,16.0,0,0,0,1,0,0,2,,
20260721_京王閣_3R,20260721,京王閣,3,1,013131,藤野 一良,大 阪,49,77,A3,A1,追,,79.79,16.0,25.0,41.0,0,0,4,2,0,0,0,,
20260721_京王閣_3R,20260721,京王閣,3,2,014369,中川 拓也,群 馬,40,94,A3,A2,両,,79.72,3.0,6.0,27.0,1,0,0,1,1,1,0,,
20260721_京王閣_3R,20260721,京王閣,3,3,014301,齋藤 輝彦,神奈川,43,93,A3,A2,追,,76.62,0.0,0.0,12.0,0,0,0,0,0,0,0,,
20260721_京王閣_3R,20260721,京王閣,3,4,015873,十文字 悠真,福 島,24,127,A3,A3,逃,,74.81,40.0,55.0,66.0,6,7,1,1,9,8,4,,
20260721_京王閣_3R,20260721,京王閣,3,5,015260,國井 裕樹,神奈川,42,113,A3,A3,逃,,74.66,33.0,52.0,76.0,7,1,3,0,10,12,6,,
20260721_京王閣_3R,20260721,京王閣,3,6,012885,田中 智也,静 岡,53,74,A3,A3,追,,69.05,0.0,5.0,33.0,0,0,0,1,0,0,4,,
20260721_京王閣_3R,20260721,京王閣,3,7,011821,中川 博文,福 井,58,61,A3,A3,追,,65.96,3.0,13.0,20.0,0,0,2,2,0,0,1,,
20260721_京王閣_4R,20260721,京王閣,4,1,015187,鮫島 康治,大 阪,44,111,A2,A2,逃,,87.95,23.0,33.0,52.0,1,5,1,0,5,4,0,,
20260721_京王閣_4R,20260721,京王閣,4,2,013641,竹内 一暢,滋 賀,49,84,A1,A1,追,,85.71,14.0,39.0,57.0,0,0,8,3,0,0,8,,
20260721_京王閣_4R,20260721,京王閣,4,3,013201,北川 紋部,福 井,51,78,A2,A2,追,,82.07,3.0,18.0,40.0,0,0,2,3,0,0,0,,
20260721_京王閣_4R,20260721,京王閣,4,4,015157,高橋 大輝,秋 田,32,111,A2,A1,両,,81.81,11.0,22.0,33.0,0,3,3,0,4,3,0,,
20260721_京王閣_4R,20260721,京王閣,4,5,014008,甲斐 康昭,群 馬,41,89,A2,A2,追,,81.0,25.0,25.0,25.0,0,1,0,0,0,0,1,,
20260721_京王閣_4R,20260721,京王閣,4,6,013838,山田 武,群 馬,49,87,A2,A2,追,,81.0,0.0,16.0,25.0,0,1,0,1,0,0,0,,
20260721_京王閣_4R,20260721,京王閣,4,7,013039,松山 正和,静 岡,55,76,A2,A2,追,,79.68,0.0,9.0,22.0,0,0,0,2,0,1,2,,
20260721_京王閣_5R,20260721,京王閣,5,1,013014,江連 和洋,栃 木,54,76,A1,S2,追,,91.55,0.0,0.0,11.0,0,0,0,0,0,0,1,,
20260721_京王閣_5R,20260721,京王閣,5,2,012940,小室 貴広,茨 城,52,75,A2,A2,追,,83.56,0.0,10.0,33.0,0,0,0,3,0,0,1,,
20260721_京王閣_5R,20260721,京王閣,5,3,015903,谷澤 優貴,三 重,21,127,A2,A2,逃,,83.51,51.0,55.0,62.0,6,9,0,0,10,9,5,,
20260721_京王閣_5R,20260721,京王閣,5,4,015357,藤井 稜也,岐 阜,30,115,A2,A2,両,,82.2,8.0,20.0,29.0,0,1,3,1,2,2,2,,
20260721_京王閣_5R,20260721,京王閣,5,5,013951,永井 清史,岐 阜,43,88,A2,A2,両,,81.95,14.0,19.0,33.0,0,1,3,0,1,0,1,,
20260721_京王閣_5R,20260721,京王閣,5,6,014094,有馬 雄二,奈 良,44,90,A2,A2,追,,80.27,3.0,13.0,20.0,0,0,3,1,0,0,9,,
20260721_京王閣_5R,20260721,京王閣,5,7,013399,塚本 勝士,栃 木,49,81,A2,A3,両,,70.38,9.0,19.0,33.0,2,2,0,0,3,3,1,,
20260721_京王閣_6R,20260721,京王閣,6,1,012819,齊藤 竜也,神奈川,51,73,A1,S2,追,,99.56,6.0,25.0,37.0,0,1,3,4,0,0,1,,
20260721_京王閣_6R,20260721,京王閣,6,2,015429,山田 雄大,埼 玉,26,117,A1,A1,逃,,90.71,23.0,61.0,76.0,0,3,5,5,1,2,0,,
20260721_京王閣_6R,20260721,京王閣,6,3,012678,舛井 幹雄,三 重,54,71,A1,A1,追,,90.13,17.0,26.0,39.0,0,1,3,2,1,0,6,,
20260721_京王閣_6R,20260721,京王閣,6,4,014671,山田 裕哉,岐 阜,40,98,A2,A1,追,,89.72,21.0,52.0,56.0,0,0,10,2,0,0,2,,
20260721_京王閣_6R,20260721,京王閣,6,5,015806,山本 天平,千 葉,28,125,A2,A2,逃,,84.48,20.0,27.0,41.0,7,1,0,0,18,19,9,,
20260721_京王閣_6R,20260721,京王閣,6,6,014586,近藤 寛央,東 京,39,97,A2,A1,追,,83.79,0.0,8.0,25.0,0,0,1,1,0,1,14,,
20260721_京王閣_6R,20260721,京王閣,6,7,015879,西本 健三郎,茨 城,23,127,A2,A2,逃,,79.51,62.0,85.0,88.0,17,4,1,1,19,19,19,,
20260721_京王閣_7R,20260721,京王閣,7,1,013483,宮越 孝治,富 山,47,82,A1,S2,追,,94.42,2.0,8.0,17.0,0,0,2,1,0,1,9,,
20260721_京王閣_7R,20260721,京王閣,7,2,015532,石田 拓真,愛 知,25,119,A1,A1,逃,,91.22,45.0,54.0,63.0,8,3,1,0,15,10,1,,
20260721_京王閣_7R,20260721,京王閣,7,3,013382,成田 直喜,青 森,50,81,A1,A1,追,,89.77,11.0,29.0,44.0,0,0,4,4,0,0,3,,
20260721_京王閣_7R,20260721,京王閣,7,4,015330,伊藤 奎,福 島,27,115,A1,A1,追,,86.7,14.0,25.0,37.0,0,1,4,2,0,0,4,,
20260721_京王閣_7R,20260721,京王閣,7,5,015414,大森 光明,北海道,27,117,A2,A2,両,,85.29,18.0,33.0,51.0,2,4,2,1,3,5,1,,
20260721_京王閣_7R,20260721,京王閣,7,6,015095,遠藤 勝弥,静 岡,36,109,A1,A1,両,,85.08,12.0,20.0,32.0,1,2,2,0,4,4,3,,
20260721_京王閣_7R,20260721,京王閣,7,7,014240,須藤 誠,千 葉,41,92,A2,A1,追,,83.7,3.0,30.0,46.0,0,0,3,6,0,0,8,,
20260721_京王閣_8R,20260721,京王閣,8,1,015007,岸川 哲也,大 阪,40,105,A3,A2,両,,85.34,19.0,38.0,57.0,5,0,2,3,6,7,3,,
20260721_京王閣_8R,20260721,京王閣,8,2,012710,大内 達也,宮 城,54,72,A3,A2,追,,83.0,5.0,11.0,33.0,0,1,1,0,0,0,4,,
20260721_京王閣_8R,20260721,京王閣,8,3,015257,舟山 佑京,新 潟,28,113,A3,A2,逃,,80.85,9.0,23.0,38.0,0,0,2,3,5,11,2,,
20260721_京王閣_8R,20260721,京王閣,8,4,015980,吉川 敬介,東 京,23,129,A3,A3,逃,,80.41,83.0,83.0,91.0,3,6,1,0,4,4,4,,
20260721_京王閣_8R,20260721,京王閣,8,5,015155,三浦 大輝,宮 城,28,111,A3,A2,逃,,80.11,3.0,22.0,33.0,3,2,1,0,7,9,5,,
20260721_京王閣_8R,20260721,京王閣,8,6,015993,西澤 優聖,岐 阜,23,129,A3,A3,逃,,77.22,33.0,55.0,66.0,0,3,1,1,0,0,0,,
20260721_京王閣_8R,20260721,京王閣,8,7,014389,村本 慎吾,静 岡,44,94,A3,A3,追,,72.66,20.0,33.0,46.0,0,0,6,4,0,0,4,,
20260721_京王閣_9R,20260721,京王閣,9,1,015116,池野 健太,兵 庫,34,109,A1,S1,逃,,101.93,30.0,33.0,45.0,3,3,4,1,5,5,8,,
20260721_京王閣_9R,20260721,京王閣,9,2,015442,仁藤 秀,静 岡,27,117,A1,S2,両,,99.86,13.0,27.0,37.0,0,1,4,3,1,1,5,,
20260721_京王閣_9R,20260721,京王閣,9,3,015428,藤田 周磨,埼 玉,29,117,A1,S2,逃,,97.32,16.0,28.0,44.0,2,3,1,1,8,9,3,,
20260721_京王閣_9R,20260721,京王閣,9,4,014711,相澤 政宏,宮 城,47,99,A1,S2,追,,94.07,0.0,3.0,18.0,0,0,0,1,0,0,4,,
20260721_京王閣_9R,20260721,京王閣,9,5,012811,江守 昇,千 葉,51,73,A1,A1,追,,91.6,13.0,33.0,46.0,0,0,4,1,0,0,1,,
20260721_京王閣_9R,20260721,京王閣,9,6,015327,阿部 架惟都,宮 城,27,115,A1,A1,逃,,89.83,29.0,54.0,70.0,8,5,0,0,19,16,1,,
20260721_京王閣_9R,20260721,京王閣,9,7,015165,寺沼 将彦,東 京,34,111,A1,A1,追,,87.0,14.0,38.0,52.0,0,0,5,3,1,0,2,,
20260721_松戸_1R,20260721,松戸,1,1,013161,齋藤 和也,福 島,52,78,A3,A3,追,,68.23,11.0,16.0,27.0,2,0,1,0,3,3,9,,
20260721_松戸_1R,20260721,松戸,1,2,013684,吉橋 秀城,埼 玉,47,85,A3,A3,追,,68.38,3.0,15.0,15.0,0,0,3,1,0,0,0,,
20260721_松戸_1R,20260721,松戸,1,3,012321,檀 雄二,福 岡,58,66,A3,A3,追,,71.35,15.0,25.0,50.0,0,0,5,0,0,0,0,,
20260721_松戸_1R,20260721,松戸,1,4,014101,永橋 武司,大 阪,43,90,A3,A3,両,,68.41,16.0,25.0,41.0,0,3,2,1,2,1,2,,
20260721_松戸_1R,20260721,松戸,1,5,015992,永田 吏玖,岐 阜,28,129,A3,A3,逃,,74.41,0.0,33.0,66.0,0,2,0,2,2,3,0,,
20260721_松戸_1R,20260721,松戸,1,6,012938,鈴木 規純,福 島,51,75,A3,A3,追,,67.81,3.0,7.0,22.0,0,0,2,0,0,0,2,,
20260721_松戸_2R,20260721,松戸,2,1,014743,鈴木 広人,神奈川,42,99,A3,A3,両,,72.17,35.0,50.0,55.0,2,11,4,3,6,4,3,,
20260721_松戸_2R,20260721,松戸,2,2,013927,高橋 由記,群 馬,46,88,A3,A3,追,,68.93,10.0,20.0,40.0,0,0,3,3,0,0,1,,
20260721_松戸_2R,20260721,松戸,2,3,014932,浦野 慈生,神奈川,40,103,A3,A3,両,,69.17,5.0,27.0,44.0,0,0,1,4,0,0,0,,
20260721_松戸_2R,20260721,松戸,2,4,011341,黒崎 直行,栃 木,60,57,A3,A2,追,,77.62,0.0,0.0,18.0,0,0,0,0,0,0,0,,
20260721_松戸_2R,20260721,松戸,2,5,014697,相川 巧,埼 玉,36,98,A3,A3,両,,68.38,9.0,19.0,32.0,3,1,1,1,7,9,1,,
20260721_松戸_2R,20260721,松戸,2,6,013713,丸山 勝也,静 岡,47,85,A3,A3,追,,67.0,0.0,14.0,35.0,0,0,1,1,0,0,1,,
20260721_松戸_3R,20260721,松戸,3,1,012157,竹野 行登,鹿児島,59,64,A3,A3,追,,67.5,0.0,14.0,42.0,0,0,1,0,0,0,0,,
20260721_松戸_3R,20260721,松戸,3,2,013327,高橋 健太,静 岡,48,80,A3,A2,追,,82.65,11.0,18.0,25.0,0,0,4,1,0,0,0,,
20260721_松戸_3R,20260721,松戸,3,3,014433,長田 彰人,宮 城,40,95,A3,A3,追,,67.25,0.0,3.0,29.0,0,0,0,1,0,0,1,,
20260721_松戸_3R,20260721,松戸,3,4,012858,亀井 宏佳,宮 城,53,74,A3,A2,追,,77.16,0.0,0.0,33.0,0,0,0,0,0,0,0,,
20260721_松戸_3R,20260721,松戸,3,5,013082,小泉 俊也,静 岡,50,77,A3,A3,両,,70.68,11.0,37.0,51.0,5,5,1,2,6,9,4,,
20260721_松戸_3R,20260721,松戸,3,6,015571,吉田 悟,熊 本,32,119,A3,A3,逃,,66.95,9.0,19.0,28.0,3,1,0,0,6,5,7,,
20260721_松戸_3R,20260721,松戸,3,7,011427,川口 秀人,徳 島,60,57,A3,A2,追,,69.12,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260721_松戸_4R,20260721,松戸,4,1,013743,藤田 剣次,福 岡,49,85,A3,A2,追,,80.33,10.0,20.0,33.0,0,0,5,1,0,0,0,,
20260721_松戸_4R,20260721,松戸,4,2,015977,齊藤 宏樹,東 京,26,129,A3,A3,逃,,70.66,11.0,33.0,33.0,3,0,0,0,4,3,2,,
20260721_松戸_4R,20260721,松戸,4,3,015923,右近 陸人,山 口,26,127,A3,A3,逃,,72.19,16.0,33.0,50.0,7,3,1,1,15,22,25,,
20260721_松戸_4R,20260721,松戸,4,4,013647,光畑 政志,岡 山,46,84,A3,A2,追,,76.54,0.0,4.0,8.0,0,0,0,1,0,0,1,,
20260721_松戸_4R,20260721,松戸,4,5,012878,安藤 宜明,神奈川,55,74,A3,A2,追,,78.14,0.0,3.0,14.0,0,0,1,0,0,0,0,,
20260721_松戸_4R,20260721,松戸,4,6,013705,佐藤 有輝,神奈川,47,85,A3,A3,追,,70.54,3.0,25.0,34.0,0,0,1,7,0,0,1,,
20260721_松戸_4R,20260721,松戸,4,7,013964,高田 大輔,徳 島,48,88,A3,A3,追,,71.16,0.0,14.0,42.0,0,0,0,1,0,0,0,,
20260721_松戸_5R,20260721,松戸,5,1,012649,山本 恵太郎,東 京,52,71,A3,A2,追,,82.89,7.0,28.0,39.0,0,0,3,5,0,0,3,,
20260721_松戸_5R,20260721,松戸,5,2,014776,川上 修平,高 知,48,99,A3,A2,追,,78.66,0.0,9.0,19.0,0,0,0,2,0,0,2,,
20260721_松戸_5R,20260721,松戸,5,3,013232,柳 充,青 森,51,79,A3,A2,追,,78.3,0.0,7.0,15.0,0,0,2,0,0,0,0,,
20260721_松戸_5R,20260721,松戸,5,4,015482,松本 一志,宮 崎,30,117,A3,A2,逃,,78.9,15.0,25.0,34.0,6,2,0,0,14,10,3,,
20260721_松戸_5R,20260721,松戸,5,5,015971,阿部 凪汰,埼 玉,22,129,A3,A3,逃,,71.44,11.0,22.0,22.0,0,1,1,0,3,2,2,,
20260721_松戸_5R,20260721,松戸,5,6,014357,佐藤 康恭,福 島,40,94,A3,A3,両,,67.53,16.0,26.0,33.0,2,6,0,0,7,7,5,,
20260721_松戸_5R,20260721,松戸,5,7,013965,岡田 雅也,高 知,46,88,A3,A3,追,,68.08,4.0,8.0,29.0,0,0,1,1,0,0,0,,
20260721_松戸_6R,20260721,松戸,6,1,015985,山本 真,神奈川,33,129,A3,A3,逃,,73.11,0.0,11.0,44.0,0,0,0,1,2,3,1,,
20260721_松戸_6R,20260721,松戸,6,2,013480,林 洋二,岐 阜,50,82,A3,A3,追,,70.6,0.0,13.0,40.0,0,0,0,4,0,0,0,,
20260721_松戸_6R,20260721,松戸,6,3,015164,菱沼 元樹,埼 玉,31,111,A3,A3,逃,,73.81,18.0,40.0,56.0,8,4,0,1,19,16,1,,
20260721_松戸_6R,20260721,松戸,6,4,012432,石井 孝,千 葉,54,68,A3,A3,追,,69.83,4.0,16.0,37.0,0,0,3,1,0,0,0,,
20260721_松戸_6R,20260721,松戸,6,5,014482,松本 琢也,兵 庫,42,95,A3,A3,両,,67.71,21.0,28.0,35.0,0,3,1,0,2,0,1,,
20260721_松戸_6R,20260721,松戸,6,6,013678,菊池 崇訓,栃 木,49,85,A3,A3,追,,66.0,0.0,3.0,15.0,0,0,0,1,0,0,10,,
20260721_松戸_6R,20260721,松戸,6,7,013027,戸ノ下 太郎,千 葉,50,76,A3,A3,追,,67.96,7.0,14.0,33.0,0,0,2,2,0,0,3,,
20260721_松戸_7R,20260721,松戸,7,1,015982,中村 嶺央,千 葉,21,129,A3,A3,逃,,81.22,77.0,100.0,100.0,0,6,2,1,3,0,2,,
20260721_松戸_7R,20260721,松戸,7,2,015000,藤井 準也,岐 阜,32,105,A3,A1,両,,83.12,15.0,38.0,57.0,0,4,6,0,1,0,1,,
20260721_松戸_7R,20260721,松戸,7,3,014705,沢田 勇治,山 口,37,98,A3,A2,両,,77.0,0.0,6.0,12.0,0,0,0,2,0,1,3,,
20260721_松戸_7R,20260721,松戸,7,4,013456,小林 和彦,群 馬,50,82,A3,A2,両,,80.25,4.0,16.0,33.0,0,0,1,3,0,0,0,,
20260721_松戸_7R,20260721,松戸,7,5,015961,榊枝 天旺,福 島,20,129,A3,A3,逃,,73.91,8.0,41.0,58.0,3,2,0,0,4,5,2,,
20260721_松戸_7R,20260721,松戸,7,6,014739,里見 恒平,千 葉,49,99,A3,A3,逃,,73.23,25.0,51.0,57.0,1,5,9,3,2,3,7,,
20260721_松戸_7R,20260721,松戸,7,7,015371,田上 晃也,岡 山,28,115,A3,A2,逃,,89.29,41.0,58.0,70.0,9,5,0,0,15,12,4,,
20260721_豊橋_1R,20260721,豊橋,1,1,011198,大竹 慎吾,大 分,61,55,A3,A2,追,,76.62,0.0,3.0,7.0,0,0,0,1,0,0,0,,
20260721_豊橋_1R,20260721,豊橋,1,2,012976,中井 修,滋 賀,56,75,A3,A3,両,,70.95,16.0,33.0,45.0,0,1,6,1,0,0,2,,
20260721_豊橋_1R,20260721,豊橋,1,3,011715,黒木 誠一,兵 庫,58,60,A3,A3,両,,70.44,0.0,16.0,44.0,0,0,0,3,0,0,3,,
20260721_豊橋_1R,20260721,豊橋,1,4,014559,田山 誠,長 崎,39,96,A3,A3,逃,,70.16,25.0,33.0,41.0,1,1,2,0,2,2,1,,
20260721_豊橋_1R,20260721,豊橋,1,5,011665,倉岡 慎太郎,熊 本,58,59,A3,A3,追,,68.57,10.0,25.0,32.0,0,1,4,2,0,0,1,,
20260721_豊橋_1R,20260721,豊橋,1,6,012694,志村 達也,広 島,54,71,A3,A3,追,,68.0,4.0,23.0,38.0,0,0,1,4,0,2,1,,
20260721_豊橋_1R,20260721,豊橋,1,7,011382,清水 広幸,愛 知,59,57,A3,A3,追,,62.55,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260721_豊橋_2R,20260721,豊橋,2,1,015053,廣田 敦士,三 重,33,107,A3,A2,逃,,77.66,12.0,20.0,20.0,4,0,1,0,4,9,4,,
20260721_豊橋_2R,20260721,豊橋,2,2,014042,徳吉 正治,福 岡,43,89,A3,A3,両,,71.43,23.0,36.0,53.0,0,0,9,2,0,1,1,,
20260721_豊橋_2R,20260721,豊橋,2,3,014099,坂本 佳憲,大 阪,41,90,A3,A3,追,,70.43,0.0,17.0,47.0,0,0,0,3,0,0,5,,
20260721_豊橋_2R,20260721,豊橋,2,4,014483,竜門 孝宗,兵 庫,40,95,A3,A3,追,,70.4,3.0,14.0,40.0,0,0,2,2,0,0,2,,
20260721_豊橋_2R,20260721,豊橋,2,5,013505,住村 実,徳 島,50,82,A3,A3,追,,70.11,0.0,16.0,27.0,0,0,1,2,0,0,0,,
20260721_豊橋_2R,20260721,豊橋,2,6,014490,永田 隼一,福 岡,46,95,A3,A3,逃,,68.0,12.0,21.0,33.0,3,4,0,0,9,10,0,,
20260721_豊橋_2R,20260721,豊橋,2,7,012618,武智 尚之,愛 媛,55,70,A3,A3,追,,68.0,0.0,6.0,37.0,0,0,1,0,0,0,2,,
20260721_豊橋_3R,20260721,豊橋,3,1,014316,山崎 光展,京 都,39,93,A3,A2,両,,78.64,4.0,8.0,40.0,0,0,1,1,0,0,8,,
20260721_豊橋_3R,20260721,豊橋,3,2,015110,小出 慎也,和歌山,34,109,A3,A2,逃,,77.66,3.0,23.0,23.0,4,1,0,2,10,9,0,,
20260721_豊橋_3R,20260721,豊橋,3,3,012997,後田 康成,長 崎,53,75,A3,A3,追,,71.25,28.0,36.0,40.0,0,0,7,2,0,1,0,,
20260721_豊橋_3R,20260721,豊橋,3,4,014407,森 佑樹,岡 山,40,94,A3,A3,逃,,70.73,30.0,40.0,43.0,7,5,0,0,15,11,4,,
20260721_豊橋_3R,20260721,豊橋,3,5,012982,上原 直樹,岡 山,52,75,A3,A3,追,,69.9,12.0,29.0,41.0,0,1,5,3,0,0,1,,
20260721_豊橋_3R,20260721,豊橋,3,6,013264,山中 貴雄,愛 知,50,79,A3,A3,追,,69.8,0.0,11.0,34.0,0,0,0,3,0,0,0,,
20260721_豊橋_3R,20260721,豊橋,3,7,014395,竹田 慎一,富 山,47,94,A3,A3,両,,65.0,0.0,0.0,25.0,0,0,0,0,0,0,0,,
20260721_豊橋_4R,20260721,豊橋,4,1,014600,山田 祥明,岐 阜,46,97,A1,A1,追,,86.17,16.0,33.0,38.0,0,0,5,1,0,0,8,,
20260721_豊橋_4R,20260721,豊橋,4,2,014843,峰重 祐之介,岡 山,36,100,A2,A2,追,,84.09,0.0,4.0,23.0,0,0,1,0,0,0,11,,
20260721_豊橋_4R,20260721,豊橋,4,3,014614,高橋 清太郎,岡 山,41,97,A1,A1,追,,83.44,11.0,18.0,37.0,0,0,3,2,1,0,1,,
20260721_豊橋_4R,20260721,豊橋,4,4,014415,楢原 由将,福 岡,38,94,A2,A2,両,,81.91,4.0,12.0,25.0,0,0,1,2,0,0,2,,
20260721_豊橋_4R,20260721,豊橋,4,5,012112,冨岡 健一,岐 阜,56,64,A2,A2,追,,81.71,0.0,4.0,23.0,0,0,0,1,0,0,0,,
20260721_豊橋_4R,20260721,豊橋,4,6,015906,林 佳宗依,富 山,25,127,A2,A3,逃,,76.76,35.0,48.0,58.0,9,4,1,1,14,13,12,,
20260721_豊橋_4R,20260721,豊橋,4,7,013581,薮 謙治,京 都,48,83,A2,A3,追,,75.25,12.0,37.0,58.0,0,0,3,6,0,0,3,,
20260721_豊橋_5R,20260721,豊橋,5,1,014305,大谷 靖茂,愛 知,44,93,A1,A2,逃,,85.61,16.0,32.0,41.0,5,2,2,1,8,5,0,,
20260721_豊橋_5R,20260721,豊橋,5,2,014758,中野 智公,和歌山,36,99,A2,A2,追,,84.33,0.0,20.0,41.0,0,0,2,3,0,0,2,,
20260721_豊橋_5R,20260721,豊橋,5,3,014172,山田 隼司,岐 阜,39,91,A2,A2,両,,81.95,16.0,20.0,33.0,2,0,3,0,5,6,0,,
20260721_豊橋_5R,20260721,豊橋,5,4,012379,小林 健,岡 山,55,67,A2,A2,追,,81.76,3.0,16.0,30.0,0,0,3,2,0,0,1,,
20260721_豊橋_5R,20260721,豊橋,5,5,013809,杉山 剛,福 岡,49,86,A2,A2,両,,80.64,3.0,21.0,32.0,0,1,1,4,1,4,2,,
20260721_豊橋_5R,20260721,豊橋,5,6,012971,小川 将人,愛 知,50,75,A2,A2,追,,80.23,0.0,7.0,15.0,0,0,2,0,0,0,1,,
20260721_豊橋_5R,20260721,豊橋,5,7,015722,竹澤 雅也,福 井,25,123,A2,A2,逃,,78.84,0.0,3.0,15.0,1,0,0,0,3,6,0,,
20260721_豊橋_6R,20260721,豊橋,6,1,014565,中村 健志,熊 本,40,96,A1,S2,追,,97.43,3.0,19.0,48.0,0,0,4,2,0,0,14,,
20260721_豊橋_6R,20260721,豊橋,6,2,015010,吉川 嘉斗,徳 島,33,105,A1,S2,追,,92.81,3.0,14.0,17.0,0,2,0,2,0,0,2,,
20260721_豊橋_6R,20260721,豊橋,6,3,015633,中釜 健次,大 阪,27,121,A1,A1,逃,,90.33,33.0,40.0,50.0,3,8,1,0,10,7,11,,
20260721_豊橋_6R,20260721,豊橋,6,4,012981,片山 弘城,大 阪,50,75,A1,A1,追,,89.48,29.0,37.0,59.0,0,0,9,1,0,0,4,,
20260721_豊橋_6R,20260721,豊橋,6,5,013782,原 真司,岐 阜,48,86,A1,A1,追,,87.81,14.0,29.0,44.0,0,1,3,4,0,0,3,,
20260721_豊橋_6R,20260721,豊橋,6,6,015742,堀越 翔己,福 岡,27,123,A2,A1,逃,,84.82,26.0,39.0,47.0,1,8,0,0,3,4,5,,
20260721_豊橋_6R,20260721,豊橋,6,7,015379,下野 義城,愛 媛,29,115,A2,A2,逃,,80.95,4.0,8.0,30.0,0,1,1,0,6,6,5,,
20260721_豊橋_7R,20260721,豊橋,7,1,013959,鷲田 佳史,福 井,43,88,A1,S2,追,,95.83,7.0,15.0,23.0,0,0,1,1,0,0,1,,
20260721_豊橋_7R,20260721,豊橋,7,2,013197,鈴木 幸紀,三 重,50,78,A1,S2,追,,92.13,0.0,5.0,7.0,0,0,1,1,0,0,0,,
20260721_豊橋_7R,20260721,豊橋,7,3,014390,愛敬 博之,愛 知,42,94,A1,A1,追,,87.0,11.0,29.0,55.0,0,1,5,2,0,0,0,,
20260721_豊橋_7R,20260721,豊橋,7,4,015275,伊藤 歩登,兵 庫,27,113,A2,A1,逃,,85.77,25.0,51.0,62.0,9,4,0,1,18,14,0,,
20260721_豊橋_7R,20260721,豊橋,7,5,013968,越智 展孝,愛 媛,44,88,A2,A1,追,,84.4,11.0,25.0,33.0,0,0,4,3,0,0,1,,
20260721_豊橋_7R,20260721,豊橋,7,6,015387,緒方 慎太朗,熊 本,27,115,A2,A2,逃,,83.04,13.0,22.0,45.0,3,2,0,0,12,8,0,,
